 JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror,
 37904.045,   1,  0.84911079E+09,   0.00000000E+00,  -0.11679153E+10,   0.00000000E+00,   0.00000000E+00,  -0.17936583E+08,   0.00000000E+00,   0.00000000E+00,   0.14425811E-10,
 37905.042,   1,  0.85029082E+09,   0.00000000E+00,  -0.11721883E+10,   0.00000000E+00,   0.00000000E+00,  -0.17982545E+08,   0.00000000E+00,   0.00000000E+00,   0.13924341E-10,
 37906.043,   1,  0.85166385E+09,   0.00000000E+00,  -0.11753833E+10,   0.00000000E+00,   0.00000000E+00,  -0.18042134E+08,   0.00000000E+00,   0.00000000E+00,   0.13115191E-10,
 37907.043,   1,  0.85310018E+09,   0.00000000E+00,  -0.11780770E+10,   0.00000000E+00,   0.00000000E+00,  -0.18099320E+08,   0.00000000E+00,   0.00000000E+00,   0.13221293E-10,
 37908.043,   1,  0.85431131E+09,   0.00000000E+00,  -0.11811253E+10,   0.00000000E+00,   0.00000000E+00,  -0.18148885E+08,   0.00000000E+00,   0.00000000E+00,   0.12354169E-10,
 37909.042,   1,  0.85587177E+09,   0.00000000E+00,  -0.11846295E+10,   0.00000000E+00,   0.00000000E+00,  -0.18207184E+08,   0.00000000E+00,   0.00000000E+00,   0.11234971E-10,
 37910.043,   1,  0.85783312E+09,   0.00000000E+00,  -0.11882517E+10,   0.00000000E+00,   0.00000000E+00,  -0.18257178E+08,   0.00000000E+00,   0.00000000E+00,   0.14684230E-10,
 37911.043,   1,  0.85937302E+09,   0.00000000E+00,  -0.11915970E+10,   0.00000000E+00,   0.00000000E+00,  -0.18302696E+08,   0.00000000E+00,   0.00000000E+00,   0.17378395E-10,
 37912.042,   1,  0.86040887E+09,   0.00000000E+00,  -0.11944337E+10,   0.00000000E+00,   0.00000000E+00,  -0.18369327E+08,   0.00000000E+00,   0.00000000E+00,   0.20956685E-10,
 37913.042,   1,  0.86170219E+09,   0.00000000E+00,  -0.11967445E+10,   0.00000000E+00,   0.00000000E+00,  -0.18443326E+08,   0.00000000E+00,   0.00000000E+00,   0.25630196E-10,
 37914.042,   1,  0.86333767E+09,   0.00000000E+00,  -0.11988733E+10,   0.00000000E+00,   0.00000000E+00,  -0.18520105E+08,   0.00000000E+00,   0.00000000E+00,   0.26733696E-10,
 37915.042,   1,  0.86546140E+09,   0.00000000E+00,  -0.12013557E+10,   0.00000000E+00,   0.00000000E+00,  -0.18591675E+08,   0.00000000E+00,   0.00000000E+00,   0.27979138E-10,
 37916.042,   1,  0.86726209E+09,   0.00000000E+00,  -0.12042794E+10,   0.00000000E+00,   0.00000000E+00,  -0.18673640E+08,   0.00000000E+00,   0.00000000E+00,   0.28387073E-10,
 37917.042,   1,  0.86831639E+09,   0.00000000E+00,  -0.12073089E+10,   0.00000000E+00,   0.00000000E+00,  -0.18726660E+08,   0.00000000E+00,   0.00000000E+00,   0.32924921E-10,
 37918.042,   1,  0.87006308E+09,   0.00000000E+00,  -0.12101327E+10,   0.00000000E+00,   0.00000000E+00,  -0.18775253E+08,   0.00000000E+00,   0.00000000E+00,   0.41923995E-10,
 37919.042,   1,  0.87409263E+09,   0.00000000E+00,  -0.12125370E+10,   0.00000000E+00,   0.00000000E+00,  -0.18838315E+08,   0.00000000E+00,   0.00000000E+00,   0.39254565E-10,
 37920.042,   1,  0.87830681E+09,   0.00000000E+00,  -0.12144940E+10,   0.00000000E+00,   0.00000000E+00,  -0.18887096E+08,   0.00000000E+00,   0.00000000E+00,   0.40824843E-10,
 37921.042,   1,  0.88070284E+09,   0.00000000E+00,  -0.12160832E+10,   0.00000000E+00,   0.00000000E+00,  -0.18934068E+08,   0.00000000E+00,   0.00000000E+00,   0.40744163E-10,
 37922.042,   1,  0.88248099E+09,   0.00000000E+00,  -0.12178173E+10,   0.00000000E+00,   0.00000000E+00,  -0.18976612E+08,   0.00000000E+00,   0.00000000E+00,   0.48163099E-10,
 37923.043,   1,  0.88406981E+09,   0.00000000E+00,  -0.12198222E+10,   0.00000000E+00,   0.00000000E+00,  -0.19022948E+08,   0.00000000E+00,   0.00000000E+00,   0.43362531E-10,
 37924.042,   1,  0.88565289E+09,   0.00000000E+00,  -0.12218616E+10,   0.00000000E+00,   0.00000000E+00,  -0.19063513E+08,   0.00000000E+00,   0.00000000E+00,   0.44560170E-10,
 37925.042,   1,  0.88760245E+09,   0.00000000E+00,  -0.12239239E+10,   0.00000000E+00,   0.00000000E+00,  -0.19101605E+08,   0.00000000E+00,   0.00000000E+00,   0.50410782E-10,
 37926.042,   1,  0.88971213E+09,   0.00000000E+00,  -0.12258669E+10,   0.00000000E+00,   0.00000000E+00,  -0.19128866E+08,   0.00000000E+00,   0.00000000E+00,   0.49776282E-10,
 37927.042,   1,  0.89184689E+09,   0.00000000E+00,  -0.12275215E+10,   0.00000000E+00,   0.00000000E+00,  -0.19154423E+08,   0.00000000E+00,   0.00000000E+00,   0.48949749E-10,
 37928.042,   1,  0.89379998E+09,   0.00000000E+00,  -0.12291408E+10,   0.00000000E+00,   0.00000000E+00,  -0.19181385E+08,   0.00000000E+00,   0.00000000E+00,   0.43090866E-10,
 37929.042,   1,  0.89603335E+09,   0.00000000E+00,  -0.12309745E+10,   0.00000000E+00,   0.00000000E+00,  -0.19208338E+08,   0.00000000E+00,   0.00000000E+00,   0.41655145E-10,
 37930.042,   1,  0.89751111E+09,   0.00000000E+00,  -0.12329400E+10,   0.00000000E+00,   0.00000000E+00,  -0.19252314E+08,   0.00000000E+00,   0.00000000E+00,   0.49306252E-10,
 37931.042,   1,  0.89786161E+09,   0.00000000E+00,  -0.12349699E+10,   0.00000000E+00,   0.00000000E+00,  -0.19307371E+08,   0.00000000E+00,   0.00000000E+00,   0.46842103E-10,
 37932.042,   1,  0.89797867E+09,   0.00000000E+00,  -0.12368799E+10,   0.00000000E+00,   0.00000000E+00,  -0.19369516E+08,   0.00000000E+00,   0.00000000E+00,   0.41508710E-10,
 37933.042,   1,  0.89816802E+09,   0.00000000E+00,  -0.12385711E+10,   0.00000000E+00,   0.00000000E+00,  -0.19429037E+08,   0.00000000E+00,   0.00000000E+00,   0.38794220E-10,
 37934.042,   1,  0.89847164E+09,   0.00000000E+00,  -0.12401942E+10,   0.00000000E+00,   0.00000000E+00,  -0.19487740E+08,   0.00000000E+00,   0.00000000E+00,   0.36451524E-10,
 37935.042,   1,  0.89872101E+09,   0.00000000E+00,  -0.12418364E+10,   0.00000000E+00,   0.00000000E+00,  -0.19541904E+08,   0.00000000E+00,   0.00000000E+00,   0.33807885E-10,
 37936.042,   1,  0.89904583E+09,   0.00000000E+00,  -0.12435574E+10,   0.00000000E+00,   0.00000000E+00,  -0.19580616E+08,   0.00000000E+00,   0.00000000E+00,   0.36981534E-10,
 37937.042,   1,  0.89937460E+09,   0.00000000E+00,  -0.12453692E+10,   0.00000000E+00,   0.00000000E+00,  -0.19610247E+08,   0.00000000E+00,   0.00000000E+00,   0.34480890E-10,
 37938.042,   1,  0.89956386E+09,   0.00000000E+00,  -0.12472200E+10,   0.00000000E+00,   0.00000000E+00,  -0.19632797E+08,   0.00000000E+00,   0.00000000E+00,   0.33267948E-10,
 37939.042,   1,  0.89963797E+09,   0.00000000E+00,  -0.12490152E+10,   0.00000000E+00,   0.00000000E+00,  -0.19672892E+08,   0.00000000E+00,   0.00000000E+00,   0.32220892E-10,
 37940.042,   1,  0.89989680E+09,   0.00000000E+00,  -0.12506181E+10,   0.00000000E+00,   0.00000000E+00,  -0.19717604E+08,   0.00000000E+00,   0.00000000E+00,   0.28528057E-10,
 37941.042,   1,  0.90029348E+09,   0.00000000E+00,  -0.12521043E+10,   0.00000000E+00,   0.00000000E+00,  -0.19744365E+08,   0.00000000E+00,   0.00000000E+00,   0.30656134E-10,
 37942.042,   1,  0.90050713E+09,   0.00000000E+00,  -0.12535958E+10,   0.00000000E+00,   0.00000000E+00,  -0.19761767E+08,   0.00000000E+00,   0.00000000E+00,   0.28519390E-10,
 37943.042,   1,  0.90060622E+09,   0.00000000E+00,  -0.12550925E+10,   0.00000000E+00,   0.00000000E+00,  -0.19785892E+08,   0.00000000E+00,   0.00000000E+00,   0.27168868E-10,
 37944.043,   1,  0.90102192E+09,   0.00000000E+00,  -0.12566670E+10,   0.00000000E+00,   0.00000000E+00,  -0.19835197E+08,   0.00000000E+00,   0.00000000E+00,   0.30716647E-10,
 37945.042,   1,  0.90166750E+09,   0.00000000E+00,  -0.12583095E+10,   0.00000000E+00,   0.00000000E+00,  -0.19886966E+08,   0.00000000E+00,   0.00000000E+00,   0.28620688E-10,
 37946.042,   1,  0.90208392E+09,   0.00000000E+00,  -0.12598859E+10,   0.00000000E+00,   0.00000000E+00,  -0.19935388E+08,   0.00000000E+00,   0.00000000E+00,   0.32758007E-10,
 37947.042,   1,  0.90305297E+09,   0.00000000E+00,  -0.12613953E+10,   0.00000000E+00,   0.00000000E+00,  -0.19998210E+08,   0.00000000E+00,   0.00000000E+00,   0.45703019E-10,
 37948.042,   1,  0.90521760E+09,   0.00000000E+00,  -0.12628295E+10,   0.00000000E+00,   0.00000000E+00,  -0.20033546E+08,   0.00000000E+00,   0.00000000E+00,   0.47065592E-10,
 37949.043,   1,  0.90762822E+09,   0.00000000E+00,  -0.12642006E+10,   0.00000000E+00,   0.00000000E+00,  -0.20047650E+08,   0.00000000E+00,   0.00000000E+00,   0.43253012E-10,
 37950.042,   1,  0.90986403E+09,   0.00000000E+00,  -0.12655523E+10,   0.00000000E+00,   0.00000000E+00,  -0.20073865E+08,   0.00000000E+00,   0.00000000E+00,   0.49839449E-10,
 37951.042,   1,  0.91231395E+09,   0.00000000E+00,  -0.12669611E+10,   0.00000000E+00,   0.00000000E+00,  -0.20093373E+08,   0.00000000E+00,   0.00000000E+00,   0.53776758E-10,
 37952.042,   1,  0.91476535E+09,   0.00000000E+00,  -0.12683153E+10,   0.00000000E+00,   0.00000000E+00,  -0.20106554E+08,   0.00000000E+00,   0.00000000E+00,   0.57729294E-10,
 37953.042,   1,  0.91699352E+09,   0.00000000E+00,  -0.12694615E+10,   0.00000000E+00,   0.00000000E+00,  -0.20116013E+08,   0.00000000E+00,   0.00000000E+00,   0.57639508E-10,
 37954.042,   1,  0.91913317E+09,   0.00000000E+00,  -0.12705166E+10,   0.00000000E+00,   0.00000000E+00,  -0.20125956E+08,   0.00000000E+00,   0.00000000E+00,   0.58159195E-10,
 37955.043,   1,  0.92126107E+09,   0.00000000E+00,  -0.12715708E+10,   0.00000000E+00,   0.00000000E+00,  -0.20140649E+08,   0.00000000E+00,   0.00000000E+00,   0.59773541E-10,
 37956.043,   1,  0.92328507E+09,   0.00000000E+00,  -0.12726947E+10,   0.00000000E+00,   0.00000000E+00,  -0.20151125E+08,   0.00000000E+00,   0.00000000E+00,   0.57014295E-10,
 37957.042,   1,  0.92531797E+09,   0.00000000E+00,  -0.12738770E+10,   0.00000000E+00,   0.00000000E+00,  -0.20162231E+08,   0.00000000E+00,   0.00000000E+00,   0.59439552E-10,
 37958.042,   1,  0.92711412E+09,   0.00000000E+00,  -0.12750608E+10,   0.00000000E+00,   0.00000000E+00,  -0.20178329E+08,   0.00000000E+00,   0.00000000E+00,   0.58337671E-10,
 37959.042,   1,  0.92859460E+09,   0.00000000E+00,  -0.12762432E+10,   0.00000000E+00,   0.00000000E+00,  -0.20195145E+08,   0.00000000E+00,   0.00000000E+00,   0.62465628E-10,
 37960.042,   1,  0.93019252E+09,   0.00000000E+00,  -0.12774245E+10,   0.00000000E+00,   0.00000000E+00,  -0.20209678E+08,   0.00000000E+00,   0.00000000E+00,   0.62825979E-10,
 37961.042,   1,  0.93220921E+09,   0.00000000E+00,  -0.12786063E+10,   0.00000000E+00,   0.00000000E+00,  -0.20220773E+08,   0.00000000E+00,   0.00000000E+00,   0.60495937E-10,
 37962.042,   1,  0.93444099E+09,   0.00000000E+00,  -0.12797898E+10,   0.00000000E+00,   0.00000000E+00,  -0.20234490E+08,   0.00000000E+00,   0.00000000E+00,   0.60536702E-10,
 37963.042,   1,  0.93639060E+09,   0.00000000E+00,  -0.12809728E+10,   0.00000000E+00,   0.00000000E+00,  -0.20249894E+08,   0.00000000E+00,   0.00000000E+00,   0.62540161E-10,
 37964.042,   1,  0.93803675E+09,   0.00000000E+00,  -0.12821530E+10,   0.00000000E+00,   0.00000000E+00,  -0.20255773E+08,   0.00000000E+00,   0.00000000E+00,   0.59740091E-10,
 37965.042,   1,  0.93957932E+09,   0.00000000E+00,  -0.12833683E+10,   0.00000000E+00,   0.00000000E+00,  -0.20265674E+08,   0.00000000E+00,   0.00000000E+00,   0.64949485E-10,
 37966.042,   1,  0.94102616E+09,   0.00000000E+00,  -0.12845697E+10,   0.00000000E+00,   0.00000000E+00,  -0.20279993E+08,   0.00000000E+00,   0.00000000E+00,   0.67546474E-10,
 37967.042,   1,  0.94243707E+09,   0.00000000E+00,  -0.12857311E+10,   0.00000000E+00,   0.00000000E+00,  -0.20294105E+08,   0.00000000E+00,   0.00000000E+00,   0.70655788E-10,
 37968.042,   1,  0.94397207E+09,   0.00000000E+00,  -0.12869192E+10,   0.00000000E+00,   0.00000000E+00,  -0.20310935E+08,   0.00000000E+00,   0.00000000E+00,   0.70441044E-10,
 37969.042,   1,  0.94576595E+09,   0.00000000E+00,  -0.12881000E+10,   0.00000000E+00,   0.00000000E+00,  -0.20332927E+08,   0.00000000E+00,   0.00000000E+00,   0.68139892E-10,
 37970.042,   1,  0.94752941E+09,   0.00000000E+00,  -0.12892556E+10,   0.00000000E+00,   0.00000000E+00,  -0.20356456E+08,   0.00000000E+00,   0.00000000E+00,   0.67327996E-10,
