,JDAY,TAIR,TDEW,WIND,PHI,CLOUD,SRO
1/11/2023 1:00,37266.04,10,3.43,4.02,29.42,8.72,0
1/11/2023 2:00,37266.08,9.44,2.91,2.68,29.43,8.78,0
1/11/2023 3:00,37266.13,10,2.98,3.58,29.41,8.84,0
1/11/2023 4:00,37266.17,9.44,2.22,2.68,29.41,8.9,0
1/11/2023 5:00,37266.21,10,1.54,2.24,29.42,8.96,0
1/11/2023 6:00,37266.25,10,2.28,4.02,29.42,9.02,0
1/11/2023 7:00,37266.29,10,2.04,2.68,29.45,9.07,14
1/11/2023 8:00,37266.34,10,2.98,4.47,29.46,9.13,70
1/11/2023 9:00,37266.38,10.56,1.29,3.58,29.47,9.19,196
1/11/2023 10:00,37266.42,11.67,2.05,3.13,29.49,9.25,287
1/11/2023 11:00,37266.46,12.5,3.36,2.68,29.49,9.31,185
1/11/2023 12:00,37266.5,13.33,4.66,2.24,29.49,9.36,226
1/11/2023 13:00,37266.55,12.78,4.65,4.02,29.47,9.42,186
1/11/2023 14:00,37266.59,12.78,5.38,4.47,29.48,9.73,109
1/11/2023 15:00,37266.63,13.33,4.92,2.68,29.47,10,61
1/11/2023 16:00,37266.67,12.78,5.38,2.68,29.48,9.73,18
1/11/2023 17:00,37266.71,12.22,4.85,2.68,29.48,9.46,0
1/11/2023 18:00,37266.76,13.33,3.87,4.47,29.48,9.19,0
1/11/2023 19:00,37266.8,13.33,4.4,3.13,29.49,8.92,0
1/11/2023 20:00,37266.84,12.78,6.97,4.47,29.49,8.65,0
1/11/2023 21:00,37266.88,13.33,6.14,3.13,29.5,8.38,0
1/11/2023 22:00,37266.92,13.33,6.14,2.68,29.51,8.11,0
1/11/2023 23:00,37266.97,12.78,5.61,3.58,29.51,7.84,0
1/12/2023 0:00,37267,12.78,5.14,4.02,29.49,7.57,0
1/12/2023 1:00,37267.04,13.33,5.42,2.24,29.49,7.3,0
1/12/2023 2:00,37267.08,12.78,6.75,4.02,29.48,7.03,0
1/12/2023 3:00,37267.13,12.78,5.38,0.89,29.48,6.76,0
1/12/2023 4:00,37267.17,11.11,5.37,1.34,29.47,6.49,0
1/12/2023 5:00,37267.21,10.56,6.07,3.13,29.47,6.22,0
1/12/2023 6:00,37267.25,10,6.11,3.58,29.47,5.95,0
1/12/2023 7:00,37267.29,10,6.3,3.58,29.47,5.68,44
1/12/2023 8:00,37267.34,10.56,6.46,3.13,29.48,5.41,131
1/12/2023 9:00,37267.38,11.11,6.4,3.13,29.48,5.14,242
1/12/2023 10:00,37267.42,13.89,6.43,2.68,29.49,4.87,382
1/12/2023 11:00,37267.46,15.56,8.01,1.79,29.46,4.6,453
1/12/2023 12:00,37267.5,17.22,8.04,1.34,29.43,4.33,479
1/12/2023 13:00,37267.55,16.67,5.53,1.79,29.41,4.06,364
1/12/2023 14:00,37267.59,17.22,6.64,1.79,29.4,6.19,285
1/12/2023 15:00,37267.63,17.22,7.21,0.89,29.4,6.32,138
1/12/2023 16:00,37267.67,15.56,7.26,0.45,29.38,6.49,40
1/12/2023 17:00,37267.71,15,6.74,2.24,29.37,6.65,1
1/12/2023 18:00,37267.76,13.89,8.03,1.34,29.38,6.82,0
1/12/2023 19:00,37267.8,13.33,8.34,2.24,29.4,6.99,0
1/12/2023 20:00,37267.84,12.78,8.42,2.68,29.41,7.16,0
1/12/2023 21:00,37267.88,13.33,8.75,3.13,29.42,7.32,0
1/12/2023 22:00,37267.92,13.33,8.34,5.36,29.42,7.49,0
1/12/2023 23:00,37267.97,13.33,7.93,1.79,29.41,7.66,0
1/13/2023 0:00,37268,12.22,8.07,2.24,29.39,7.83,0
1/13/2023 1:00,37268.04,13.89,7.59,0.89,29.38,7.99,0
1/13/2023 2:00,37268.08,12.78,8.22,1.79,29.37,8.16,0
1/13/2023 3:00,37268.13,12.78,8.22,1.79,29.37,8.33,0
1/13/2023 4:00,37268.17,12.78,6.08,2.68,29.35,8.49,0
1/13/2023 5:00,37268.21,12.22,6.86,3.13,29.35,8.66,0
1/13/2023 6:00,37268.25,12.78,6.53,3.58,29.34,8.83,0
1/13/2023 7:00,37268.29,13.89,3.56,4.47,29.35,9,15
1/13/2023 8:00,37268.34,14.44,5.18,4.47,29.34,9.16,65
1/13/2023 9:00,37268.38,14.44,4.91,1.79,29.36,9.33,102
1/13/2023 10:00,37268.42,13.89,6.67,2.68,29.37,9.5,292
1/13/2023 11:00,37268.46,16.11,5.02,3.58,29.37,9.67,306
1/13/2023 12:00,37268.5,15.56,5.67,0.89,29.37,9.83,143
1/13/2023 13:00,37268.55,16.11,3.77,2.68,29.37,10,123
1/13/2023 14:00,37268.59,15.56,5.38,3.58,29.35,10,70
1/13/2023 15:00,37268.63,13.33,7.06,3.58,29.34,10,62
1/13/2023 16:00,37268.67,14.44,7.66,2.68,29.36,10,11
1/13/2023 17:00,37268.71,13.89,8.03,3.58,29.35,10,0
1/13/2023 18:00,37268.76,13.89,6.9,7.15,29.33,10,0
1/13/2023 19:00,37268.8,13.89,6.19,3.58,29.34,10,0
1/13/2023 20:00,37268.84,13.89,5.69,3.58,29.34,10,0
1/13/2023 21:00,37268.88,13.33,5.42,4.47,29.34,10,0
1/13/2023 22:00,37268.92,13.89,6.9,4.02,29.35,10,0
1/13/2023 23:00,37268.97,13.89,7.13,4.47,29.33,10,0
1/14/2023 0:00,37269,13.33,6.37,3.13,29.31,10,0
1/14/2023 1:00,37269.04,13.89,7.13,0.89,29.28,10,0
1/14/2023 2:00,37269.08,13.89,6.9,2.24,29.26,10,0
1/14/2023 3:00,37269.13,13.33,6.61,3.13,29.25,10,0
1/14/2023 4:00,37269.17,13.33,6.61,4.02,29.2,10,0
1/14/2023 5:00,37269.21,12.78,6.3,3.58,29.18,10,0
1/14/2023 6:00,37269.25,11.11,7.76,1.79,29.18,10,0
1/14/2023 7:00,37269.29,10.56,7.4,3.58,29.17,10,4
1/14/2023 8:00,37269.34,10.56,7.58,5.36,29.15,10,14
1/14/2023 9:00,37269.38,11.11,7.76,5.81,29.13,10,26
1/14/2023 10:00,37269.42,11.11,7.76,6.26,29.12,10,26
1/14/2023 11:00,37269.46,10.56,8.11,1.79,29.13,10,42
1/14/2023 12:00,37269.5,11.11,8.3,7.15,29.05,10,109
1/14/2023 13:00,37269.55,12.22,8.84,6.26,29.01,10,81
1/14/2023 14:00,37269.59,12.78,9,7.15,28.98,10,69
1/14/2023 15:00,37269.63,12.78,8.81,3.13,29.01,10,34
1/14/2023 16:00,37269.67,12.22,8.46,4.92,29,9.98,11
1/14/2023 17:00,37269.71,12.78,8.61,3.13,29.01,9.96,0
1/14/2023 18:00,37269.76,12.22,8.84,4.92,28.98,9.94,0
1/14/2023 19:00,37269.8,12.22,8.84,4.02,28.99,9.92,0
1/14/2023 20:00,37269.84,12.22,8.46,4.02,28.97,9.9,0
1/14/2023 21:00,37269.88,11.67,8.48,1.34,28.97,9.88,0
1/14/2023 22:00,37269.92,11.11,9.01,2.24,28.98,9.86,0
1/14/2023 23:00,37269.97,9.44,7.19,2.24,29.01,9.84,0
1/15/2023 0:00,37270,9.44,6.85,2.24,29.02,9.82,0
1/15/2023 1:00,37270.04,9.44,6.49,3.58,29.03,9.8,0
1/15/2023 2:00,37270.08,8.89,6.65,1.34,29.05,9.78,0
1/15/2023 3:00,37270.13,8.89,6.99,1.79,29.06,9.76,0
1/15/2023 4:00,37270.17,8.89,6.48,2.24,29.06,9.74,0
1/15/2023 5:00,37270.21,8.33,5.76,2.68,29.06,9.72,0
1/15/2023 6:00,37270.25,8.33,5.76,3.58,29.07,9.7,0
1/15/2023 7:00,37270.29,8.89,5.95,4.02,29.08,9.68,14
1/15/2023 8:00,37270.34,8.89,4.84,3.13,29.1,9.66,71
1/15/2023 9:00,37270.38,9.44,4.8,1.79,29.12,9.64,115
1/15/2023 10:00,37270.42,10,5.13,2.68,29.12,9.62,190
1/15/2023 11:00,37270.46,11.11,5.58,2.24,29.12,9.6,187
1/15/2023 12:00,37270.5,11.11,4.94,3.13,29.09,9.59,220
1/15/2023 13:00,37270.55,11.67,6.33,0.89,29.07,9.57,136
1/15/2023 14:00,37270.59,11.11,5.79,0.89,29.05,10,85
1/15/2023 15:00,37270.63,10.56,5.05,3.13,29.03,10,40
1/15/2023 16:00,37270.67,10.56,4.19,2.68,29.03,10,15
1/15/2023 17:00,37270.71,9.44,5.57,4.02,29.01,10,0
1/15/2023 18:00,37270.76,10,5.92,3.13,28.99,10,0
1/15/2023 19:00,37270.8,10,4.72,1.34,28.97,10,0
1/15/2023 20:00,37270.84,9.44,3.98,4.47,28.95,10,0
1/15/2023 21:00,37270.88,8.33,4.68,7.6,28.94,10,0
1/15/2023 22:00,37270.92,7.78,4.86,5.36,28.9,10,0
1/15/2023 23:00,37270.97,8.33,5.76,4.47,28.83,10,0
1/16/2023 0:00,37271,9.44,3.77,4.92,28.81,10,0
1/16/2023 1:00,37271.04,11.11,4.94,5.81,28.76,10,0
1/16/2023 2:00,37271.08,12.22,5.55,9.39,28.75,10,0
1/16/2023 3:00,37271.13,11.67,5.9,6.26,28.73,10,0
1/16/2023 4:00,37271.17,11.67,6.74,4.92,28.7,10,0
1/16/2023 5:00,37271.21,11.11,8.12,6.71,28.68,10,0
1/16/2023 6:00,37271.25,11.67,7.14,5.81,28.67,10,0
1/16/2023 7:00,37271.29,7.22,4.67,8.94,28.78,10,4
1/16/2023 8:00,37271.34,6.11,4.08,4.47,28.89,10,29
1/16/2023 9:00,37271.38,6.11,3.92,2.68,28.97,10,59
1/16/2023 10:00,37271.42,6.11,3.75,0.89,29.02,10,170
