$STR WITHDRAWAL AT SEG31                                     ELEV OF WITHDRAWAL CENTERLINE:117.     

JDAY,T(C)
 37795.168,    9.11
 37795.210,    9.10
 37795.252,    9.10
 37795.292,    9.10
 37795.335,    9.09
 37795.376,    9.09
 37795.418,    9.09
 37795.460,    9.10
 37795.502,    9.11
 37795.542,    9.11
 37795.584,    9.11
 37795.626,    9.10
 37795.668,    9.10
 37795.709,    9.10
 37795.752,    9.11
 37795.793,    9.11
 37795.835,    9.12
 37795.875,    9.12
 37795.917,    9.13
 37795.960,    9.14
 37796.002,    9.15
 37796.042,    9.15
 37796.084,    9.16
 37796.126,    9.16
 37796.168,    9.15
 37796.210,    9.15
 37796.252,    9.15
 37796.293,    9.14
 37796.334,    9.14
 37796.376,    9.14
 37796.418,    9.13
 37796.458,    9.13
 37796.502,    9.13
 37796.543,    9.13
 37796.584,    9.13
 37796.627,    9.13
 37796.667,    9.13
 37796.709,    9.13
 37796.751,    9.14
 37796.793,    9.15
 37796.835,    9.15
 37796.875,    9.15
 37796.918,    9.15
 37796.960,    9.15
 37797.002,    9.15
 37797.042,    9.15
 37797.084,    9.15
 37797.125,    9.15
 37797.168,    9.15
 37797.209,    9.14
 37797.252,    9.13
 37797.292,    9.12
 37797.335,    9.10
 37797.376,    9.10
 37797.418,    9.10
 37797.460,    9.09
 37797.502,    9.09
 37797.544,    9.10
 37797.585,    9.10
 37797.627,    9.10
 37797.667,    9.10
 37797.709,    9.11
 37797.751,    9.12
 37797.792,    9.13
 37797.834,    9.13
 37797.877,    9.14
 37797.919,    9.15
 37797.959,    9.14
 37798.002,    9.15
 37798.042,    9.17
 37798.084,    9.15
 37798.125,    9.14
 37798.167,    9.13
 37798.209,    9.12
 37798.252,    9.11
 37798.292,    9.12
 37798.334,    9.12
 37798.375,    9.12
 37798.418,    9.12
 37798.460,    9.11
 37798.502,    9.11
 37798.542,    9.12
 37798.584,    9.13
 37798.626,    9.14
 37798.669,    9.15
 37798.709,    9.15
 37798.751,    9.15
 37798.792,    9.15
 37798.835,    9.16
 37798.877,    9.15
 37798.917,    9.15
 37798.960,    9.15
 37799.002,    9.14
 37799.042,    9.13
 37799.085,    9.12
 37799.127,    9.11
 37799.168,    9.10
 37799.210,    9.10
 37799.252,    9.11
 37799.292,    9.11
 37799.335,    9.12
 37799.376,    9.12
 37799.418,    9.12
 37799.460,    9.13
 37799.503,    9.14
 37799.542,    9.15
 37799.586,    9.16
 37799.626,    9.17
 37799.667,    9.18
 37799.709,    9.18
 37799.751,    9.18
 37799.792,    9.18
 37799.834,    9.17
 37799.876,    9.17
 37799.917,    9.16
 37799.959,    9.16
 37800.002,    9.16
 37800.042,    9.15
 37800.084,    9.15
 37800.127,    9.15
 37800.167,    9.15
 37800.209,    9.15
 37800.252,    9.15
 37800.292,    9.15
 37800.334,    9.15
 37800.376,    9.15
 37800.420,    9.15
 37800.460,    9.15
 37800.504,    9.15
 37800.545,    9.15
 37800.585,    9.15
 37800.628,    9.15
 37800.669,    9.15
 37800.710,    9.15
 37800.753,    9.15
 37800.796,    9.15
 37800.834,    9.15
 37800.878,    9.15
 37800.918,    9.15
 37800.959,    9.15
 37801.005,    9.15
 37801.044,    9.15
 37801.085,    9.14
 37801.126,    9.15
 37801.167,    9.15
 37801.209,    9.15
 37801.256,    9.15
 37801.295,    9.14
 37801.335,    9.13
 37801.376,    9.13
 37801.420,    9.13
 37801.460,    9.13
 37801.505,    9.13
 37801.544,    9.13
 37801.587,    9.13
 37801.625,    9.13
 37801.670,    9.13
 37801.709,    9.12
 37801.751,    9.12
 37801.796,    9.12
 37801.835,    9.13
 37801.877,    9.13
 37801.920,    9.13
 37801.961,    9.14
 37802.005,    9.14
 37802.046,    9.14
 37802.084,    9.15
 37802.127,    9.15
 37802.170,    9.15
 37802.210,    9.16
 37802.255,    9.16
 37802.295,    9.15
 37802.335,    9.15
 37802.375,    9.16
 37802.419,    9.16
 37802.460,    9.16
 37802.505,    9.16
 37802.542,    9.16
 37802.585,    9.16
 37802.625,    9.16
 37802.670,    9.16
 37802.710,    9.16
 37802.751,    9.16
 37802.794,    9.16
 37802.835,    9.16
 37802.876,    9.16
 37802.920,    9.16
 37802.959,    9.16
 37803.005,    9.16
 37803.045,    9.16
 37803.084,    9.16
 37803.128,    9.16
 37803.170,    9.15
 37803.209,    9.15
 37803.254,    9.16
 37803.295,    9.15
 37803.335,    9.15
 37803.375,    9.16
 37803.419,    9.16
 37803.459,    9.16
 37803.505,    9.16
 37803.544,    9.17
 37803.586,    9.17
 37803.625,    9.17
 37803.670,    9.18
 37803.710,    9.18
 37803.755,    9.18
 37803.795,    9.18
 37803.836,    9.18
 37803.877,    9.18
 37803.919,    9.18
 37803.959,    9.18
 37804.005,    9.18
 37804.044,    9.18
 37804.084,    9.18
 37804.127,    9.18
 37804.169,    9.18
 37804.210,    9.18
 37804.254,    9.18
 37804.294,    9.18
 37804.337,    9.18
 37804.379,    9.18
 37804.418,    9.18
 37804.459,    9.18
 37804.504,    9.18
 37804.544,    9.18
 37804.586,    9.17
 37804.626,    9.17
 37804.668,    9.17
 37804.709,    9.17
 37804.751,    9.17
 37804.792,    9.17
 37804.835,    9.17
 37804.876,    9.17
 37804.920,    9.17
 37804.961,    9.17
 37805.004,    9.17
 37805.044,    9.17
 37805.083,    9.17
 37805.129,    9.17
 37805.170,    9.17
 37805.210,    9.17
 37805.253,    9.17
 37805.293,    9.16
 37805.336,    9.16
 37805.377,    9.16
 37805.420,    9.16
 37805.460,    9.16
 37805.504,    9.16
 37805.544,    9.16
 37805.588,    9.16
 37805.629,    9.16
 37805.667,    9.16
 37805.709,    9.16
 37805.751,    9.17
 37805.793,    9.16
 37805.835,    9.16
 37805.876,    9.16
 37805.918,    9.16
 37805.961,    9.16
 37806.003,    9.17
 37806.043,    9.17
 37806.087,    9.16
 37806.127,    9.17
 37806.170,    9.16
 37806.209,    9.16
 37806.255,    9.15
 37806.294,    9.15
 37806.337,    9.15
 37806.375,    9.15
 37806.418,    9.15
 37806.460,    9.15
 37806.504,    9.15
 37806.544,    9.16
 37806.584,    9.16
 37806.626,    9.17
 37806.670,    9.17
 37806.710,    9.17
 37806.753,    9.18
 37806.792,    9.19
 37806.835,    9.19
 37806.878,    9.19
 37806.920,    9.20
 37806.959,    9.20
 37807.004,    9.19
 37807.044,    9.20
 37807.085,    9.18
 37807.127,    9.17
 37807.170,    9.16
 37807.208,    9.16
 37807.255,    9.17
 37807.294,    9.17
 37807.335,    9.18
 37807.377,    9.19
 37807.419,    9.19
 37807.458,    9.19
 37807.503,    9.19
 37807.543,    9.20
 37807.585,    9.20
 37807.629,    9.20
 37807.668,    9.20
 37807.709,    9.20
 37807.753,    9.20
 37807.795,    9.20
 37807.836,    9.21
 37807.878,    9.20
 37807.920,    9.19
 37807.961,    9.18
 37808.004,    9.17
 37808.044,    9.17
 37808.083,    9.17
 37808.127,    9.18
 37808.168,    9.19
 37808.209,    9.19
 37808.254,    9.20
 37808.294,    9.20
 37808.334,    9.21
 37808.377,    9.22
 37808.417,    9.22
 37808.460,    9.22
 37808.503,    9.23
 37808.544,    9.23
 37808.584,    9.22
 37808.626,    9.22
 37808.669,    9.22
 37808.710,    9.21
 37808.751,    9.20
 37808.792,    9.20
 37808.834,    9.20
 37808.877,    9.20
 37808.918,    9.20
 37808.961,    9.21
 37809.004,    9.21
 37809.044,    9.21
 37809.084,    9.21
 37809.128,    9.20
 37809.167,    9.21
 37809.210,    9.21
 37809.254,    9.21
 37809.293,    9.21
 37809.337,    9.21
 37809.376,    9.21
 37809.420,    9.21
 37809.458,    9.21
 37809.503,    9.20
 37809.542,    9.21
 37809.586,    9.21
 37809.626,    9.21
 37809.669,    9.21
 37809.710,    9.21
 37809.752,    9.21
 37809.792,    9.21
 37809.834,    9.21
 37809.876,    9.20
 37809.918,    9.20
 37809.961,    9.20
 37810.003,    9.20
 37810.044,    9.20
 37810.084,    9.20
 37810.128,    9.20
 37810.167,    9.20
 37810.210,    9.20
 37810.253,    9.20
 37810.293,    9.20
 37810.334,    9.20
 37810.375,    9.20
 37810.417,    9.20
 37810.460,    9.20
 37810.504,    9.20
 37810.543,    9.20
 37810.585,    9.20
 37810.628,    9.21
 37810.670,    9.21
 37810.710,    9.21
 37810.751,    9.21
 37810.794,    9.21
 37810.836,    9.21
 37810.876,    9.20
 37810.918,    9.20
 37810.960,    9.19
 37811.004,    9.20
 37811.044,    9.20
 37811.085,    9.20
 37811.128,    9.20
 37811.167,    9.21
 37811.210,    9.22
 37811.255,    9.22
 37811.294,    9.22
 37811.336,    9.22
 37811.376,    9.22
 37811.420,    9.22
 37811.460,    9.22
 37811.503,    9.22
 37811.545,    9.22
 37811.585,    9.22
 37811.627,    9.22
 37811.670,    9.22
 37811.710,    9.22
 37811.753,    9.23
 37811.795,    9.23
 37811.834,    9.22
 37811.876,    9.21
 37811.918,    9.21
 37811.959,    9.21
 37812.003,    9.22
 37812.043,    9.23
 37812.087,    9.23
 37812.126,    9.23
 37812.167,    9.23
 37812.210,    9.23
 37812.253,    9.24
