$STR WITHDRAWAL AT SEG31                                     ELEV OF WITHDRAWAL CENTERLINE:137.     

JDAY,T(C)
 37777.292,   11.32
 37777.334,   11.32
 37777.375,   11.35
 37777.417,   11.38
 37777.459,   11.41
 37777.500,   11.44
 37777.543,   11.45
 37777.584,   11.44
 37777.626,   11.40
 37777.667,   11.37
 37777.708,   11.35
 37777.751,   11.34
 37777.793,   11.33
 37777.834,   11.33
 37777.876,   11.35
 37777.917,   11.36
 37777.958,   11.37
 37778.000,   11.39
 37778.042,   11.42
 37778.084,   11.45
 37778.126,   11.48
 37778.167,   11.52
 37778.210,   11.57
 37778.250,   11.57
 37778.292,   11.55
 37778.334,   11.54
 37778.377,   11.52
 37778.418,   11.47
 37778.460,   11.44
 37778.500,   11.33
 37778.543,   11.36
 37778.584,   11.41
 37778.626,   11.48
 37778.668,   11.53
 37778.709,   11.54
 37778.751,   11.52
 37778.792,   11.49
 37778.835,   11.46
 37778.877,   11.42
 37778.917,   11.39
 37778.960,   11.37
 37779.000,   11.38
 37779.042,   11.40
 37779.084,   11.43
 37779.127,   11.46
 37779.168,   11.47
 37779.209,   11.47
 37779.250,   11.46
 37779.292,   11.45
 37779.334,   11.32
 37779.375,   11.32
 37779.417,   11.36
 37779.460,   11.40
 37779.502,   11.43
 37779.543,   11.44
 37779.584,   11.44
 37779.626,   11.42
 37779.667,   11.39
 37779.709,   11.36
 37779.751,   11.35
 37779.794,   11.36
 37779.834,   11.41
 37779.877,   11.48
 37779.918,   11.52
 37779.960,   11.55
 37780.000,   11.57
 37780.042,   11.55
 37780.085,   11.51
 37780.126,   11.48
 37780.167,   11.47
 37780.210,   11.45
 37780.250,   11.44
 37780.293,   11.46
 37780.336,   11.49
 37780.376,   11.52
 37780.418,   11.54
 37780.459,   11.44
 37780.500,   11.39
 37780.543,   11.42
 37780.586,   11.38
 37780.628,   11.37
 37780.667,   11.37
 37780.710,   11.37
 37780.750,   11.38
 37780.793,   11.40
 37780.835,   11.32
 37780.876,   11.33
 37780.918,   11.37
 37780.961,   11.40
 37781.000,   11.42
 37781.042,   11.44
 37781.085,   11.45
 37781.127,   11.55
 37781.168,   11.55
 37781.210,   11.57
 37781.250,   11.57
 37781.293,   11.55
 37781.335,   11.55
 37781.377,   11.56
 37781.417,   11.56
 37781.460,   11.57
 37781.500,   11.60
 37781.544,   11.63
 37781.583,   11.65
 37781.625,   11.66
 37781.668,   11.68
 37781.709,   11.68
 37781.752,   11.65
 37781.793,   11.62
 37781.834,   11.62
 37781.876,   11.62
 37781.918,   11.50
 37781.960,   11.48
 37782.000,   11.48
 37782.043,   11.47
 37782.085,   11.45
 37782.127,   11.45
 37782.168,   11.47
 37782.209,   11.48
 37782.250,   11.51
 37782.293,   11.53
 37782.335,   11.56
 37782.377,   11.56
 37782.419,   11.55
 37782.459,   11.53
 37782.500,   11.49
 37782.543,   11.57
 37782.585,   11.58
 37782.628,   11.51
 37782.668,   11.54
 37782.710,   11.60
 37782.752,   11.66
 37782.793,   11.68
 37782.834,   11.67
 37782.876,   11.63
 37782.919,   11.60
 37782.958,   11.56
 37783.000,   11.61
 37783.043,   11.59
 37783.085,   11.60
 37783.127,   11.61
 37783.169,   11.65
 37783.209,   11.73
 37783.250,   11.69
 37783.293,   11.80
 37783.334,   11.80
 37783.377,   11.80
 37783.417,   11.78
 37783.460,   11.79
 37783.500,   11.82
 37783.542,   11.85
 37783.583,   11.85
 37783.626,   11.87
 37783.668,   11.90
 37783.710,   11.90
 37783.750,   11.87
 37783.794,   11.83
 37783.834,   11.80
 37783.876,   11.77
 37783.919,   11.78
 37783.960,   11.83
 37784.000,   11.90
 37784.043,   11.93
 37784.086,   11.94
 37784.128,   11.97
 37784.168,   11.96
 37784.210,   11.91
 37784.250,   11.89
 37784.293,   11.87
 37784.336,   11.86
 37784.376,   11.88
 37784.417,   11.92
 37784.460,   11.96
 37784.500,   11.96
 37784.543,   11.96
 37784.583,   11.97
 37784.625,   11.94
 37784.669,   11.91
 37784.709,   11.89
 37784.752,   11.87
 37784.792,   11.85
 37784.835,   11.75
 37784.878,   11.77
 37784.917,   11.77
 37784.959,   11.79
 37785.003,   11.82
 37785.043,   11.85
 37785.085,   11.87
 37785.126,   11.87
 37785.167,   11.88
 37785.209,   11.88
 37785.253,   11.89
 37785.293,   11.90
 37785.335,   11.90
 37785.375,   11.90
 37785.417,   11.92
 37785.459,   11.95
 37785.503,   11.98
 37785.542,   12.00
 37785.585,   12.03
 37785.627,   12.06
 37785.670,   12.07
 37785.710,   12.06
 37785.751,   12.06
 37785.794,   12.06
 37785.836,   12.05
 37785.878,   12.04
 37785.917,   12.03
 37785.961,   12.00
 37786.003,   11.96
 37786.043,   11.93
 37786.086,   11.93
 37786.128,   11.93
 37786.169,   11.94
 37786.210,   11.98
 37786.254,   12.00
 37786.293,   12.01
 37786.336,   12.02
 37786.377,   12.02
 37786.418,   12.03
 37786.460,   12.02
 37786.504,   12.03
 37786.542,   12.03
 37786.586,   12.04
 37786.627,   11.93
 37786.669,   11.94
 37786.710,   11.96
 37786.751,   11.97
 37786.792,   11.97
 37786.837,   11.98
 37786.878,   12.03
 37786.919,   12.07
 37786.959,   12.06
 37787.004,   12.05
 37787.044,   12.05
 37787.084,   12.03
 37787.126,   12.00
 37787.169,   12.00
 37787.210,   12.04
 37787.252,   12.07
 37787.294,   12.09
 37787.336,   12.13
 37787.379,   12.15
 37787.418,   12.16
 37787.460,   12.18
 37787.504,   12.20
 37787.542,   12.18
 37787.584,   12.15
 37787.628,   12.15
 37787.668,   12.16
 37787.709,   12.15
 37787.752,   12.12
 37787.793,   12.12
 37787.834,   12.11
 37787.878,   12.10
 37787.918,   12.13
 37787.961,   12.17
 37788.004,   12.05
 37788.044,   12.04
 37788.084,   12.03
 37788.128,   12.01
 37788.168,   12.01
 37788.210,   12.18
 37788.254,   12.20
 37788.293,   12.19
 37788.336,   12.19
 37788.378,   12.23
 37788.418,   12.27
 37788.460,   12.28
 37788.504,   12.28
 37788.545,   12.29
 37788.585,   12.30
 37788.628,   12.33
 37788.668,   12.33
 37788.708,   12.34
 37788.752,   12.37
 37788.794,   12.32
 37788.835,   12.14
 37788.878,   12.14
 37788.919,   12.14
 37788.959,   12.14
 37789.003,   12.14
 37789.043,   12.16
 37789.084,   12.17
 37789.127,   12.18
 37789.167,   12.19
 37789.210,   12.20
 37789.254,   12.21
 37789.293,   12.22
 37789.334,   12.25
 37789.375,   12.42
 37789.419,   12.45
 37789.459,   12.47
 37789.504,   12.44
 37789.544,   12.42
 37789.584,   12.32
 37789.627,   12.36
 37789.667,   12.36
 37789.710,   12.36
 37789.751,   12.35
 37789.792,   12.29
 37789.835,   12.27
 37789.876,   12.28
 37789.917,   12.32
 37789.960,   11.57
 37790.003,   11.63
 37790.043,   11.67
 37790.087,   11.69
 37790.126,   11.60
 37790.169,   11.46
 37790.209,   11.43
 37790.253,   11.49
 37790.293,   11.51
 37790.336,   11.65
 37790.377,   11.65
 37790.418,   11.68
 37790.460,   11.73
 37790.503,   11.84
 37790.542,   11.94
 37790.584,   12.01
 37790.627,   11.95
 37790.668,   11.98
 37790.710,   11.99
 37790.751,   11.98
 37790.794,   11.95
 37790.834,   11.84
 37790.878,   11.69
 37790.918,   11.62
 37790.959,   11.55
 37791.004,   11.48
 37791.043,   11.29
 37791.083,   11.29
 37791.127,   11.28
 37791.167,   11.30
 37791.210,   11.36
 37791.253,   11.43
 37791.293,   11.52
 37791.337,   11.76
 37791.376,   11.82
 37791.418,   11.86
 37791.459,   11.87
 37791.503,   11.85
 37791.542,   11.81
 37791.585,   11.78
 37791.625,   11.74
 37791.667,   11.71
 37791.709,   11.69
 37791.751,   11.67
 37791.794,   11.66
 37791.836,   11.66
 37791.875,   11.66
 37791.917,   11.68
 37791.961,   11.70
 37792.003,   11.73
 37792.043,   11.59
 37792.086,   11.59
 37792.127,   11.59
 37792.169,   11.59
 37792.210,   11.60
 37792.253,   11.60
 37792.293,   11.62
 37792.335,   11.64
 37792.376,   11.68
 37792.418,   11.74
 37792.459,   11.95
 37792.503,   12.02
 37792.544,   12.06
 37792.584,   12.09
 37792.626,   12.10
 37792.669,   12.12
 37792.710,   12.12
 37792.750,   12.12
 37792.794,   12.11
 37792.835,   12.09
 37792.877,   12.07
 37792.919,   12.05
 37792.959,   12.02
 37793.003,   12.00
 37793.043,   11.98
 37793.085,   11.98
 37793.127,   11.99
 37793.168,   12.00
 37793.210,   11.84
 37793.252,   11.83
 37793.293,   11.82
 37793.334,   11.81
 37793.376,   11.79
 37793.418,   11.81
 37793.460,   11.82
 37793.502,   11.83
 37793.543,   11.87
 37793.584,   11.88
 37793.627,   11.87
 37793.669,   11.86
 37793.709,   11.88
 37793.751,   11.90
 37793.794,   11.92
 37793.833,   11.96
 37793.875,   11.98
 37793.918,   11.97
 37793.959,   11.97
 37794.002,   11.97
 37794.042,   11.98
 37794.085,   11.98
 37794.126,   11.96
 37794.169,   11.97
 37794.209,   11.97
 37794.252,   11.98
 37794.292,   11.98
 37794.335,   11.96
 37794.376,   11.95
 37794.418,   11.96
 37794.460,   12.00
 37794.502,   12.06
 37794.542,   12.07
 37794.585,   12.06
 37794.627,   12.04
 37794.667,   12.01
 37794.709,   12.01
 37794.751,   12.04
 37794.793,   12.04
 37794.834,   12.03
 37794.877,   12.01
 37794.919,   12.02
 37794.959,   12.02
 37795.002,   12.00
 37795.042,   12.00
 37795.084,   11.99
 37795.127,   12.00
 37795.168,   12.05
 37795.210,   12.09
 37795.252,   12.09
 37795.292,   12.08
 37795.335,   12.06
 37795.376,   12.08
 37795.418,   12.10
 37795.460,   12.12
 37795.502,   12.16
 37795.542,   12.19
 37795.584,   12.20
 37795.626,   12.18
 37795.668,   12.17
 37795.709,   12.18
 37795.752,   12.22
 37795.793,   12.25
 37795.833,   12.27
 37795.875,   12.26
 37795.917,   12.27
 37795.959,   12.27
 37796.002,   12.25
 37796.042,   12.24
 37796.084,   12.26
 37796.126,   12.28
 37796.168,   12.29
 37796.210,   12.28
 37796.251,   12.25
 37796.292,   12.25
 37796.335,   12.28
 37796.376,   12.30
 37796.418,   12.33
 37796.459,   12.35
 37796.502,   12.36
 37796.543,   12.35
 37796.585,   12.39
 37796.627,   12.44
 37796.669,   12.43
 37796.709,   12.40
 37796.751,   12.39
 37796.793,   12.37
 37796.835,   12.37
 37796.875,   12.38
 37796.917,   12.38
 37796.960,   12.36
 37797.002,   12.36
 37797.042,   12.37
 37797.084,   12.40
 37797.127,   12.45
 37797.168,   12.49
 37797.209,   12.48
 37797.252,   12.48
 37797.292,   12.49
 37797.334,   12.49
 37797.376,   12.52
 37797.418,   12.55
 37797.460,   12.54
 37797.502,   12.50
 37797.542,   12.47
 37797.585,   12.47
 37797.627,   12.46
 37797.667,   12.50
 37797.709,   12.53
 37797.751,   12.52
 37797.792,   12.51
 37797.834,   12.51
 37797.877,   12.51
 37797.919,   12.51
 37797.959,   12.53
 37798.001,   12.54
 37798.042,   12.55
 37798.084,   12.55
 37798.125,   12.55
 37798.167,   12.57
 37798.209,   12.59
 37798.252,   12.60
 37798.292,   12.62
 37798.334,   12.63
 37798.375,   12.66
 37798.418,   12.73
 37798.460,   12.76
 37798.502,   12.79
 37798.543,   12.79
 37798.584,   12.77
 37798.626,   12.77
 37798.669,   12.59
 37798.709,   12.62
 37798.751,   12.63
 37798.792,   12.62
 37798.835,   12.58
 37798.877,   12.53
 37798.917,   12.50
 37798.960,   12.51
 37799.002,   12.52
 37799.042,   12.52
 37799.085,   12.51
 37799.127,   12.48
 37799.168,   12.49
 37799.210,   12.52
 37799.252,   12.56
 37799.292,   12.60
 37799.335,   12.63
 37799.376,   12.65
 37799.418,   12.68
 37799.459,   12.74
 37799.503,   12.75
 37799.543,   12.75
 37799.583,   12.75
 37799.626,   12.71
 37799.669,   12.71
 37799.709,   12.70
 37799.751,   12.65
 37799.792,   12.59
 37799.836,   12.56
 37799.877,   12.54
 37799.918,   12.52
 37799.959,   12.53
 37800.002,   12.55
 37800.042,   12.57
 37800.084,   12.61
 37800.125,   12.64
 37800.167,   12.67
 37800.209,   12.70
 37800.252,   12.72
 37800.292,   12.74
 37800.334,   12.75
 37800.375,   12.75
 37800.417,   12.77
 37800.459,   12.79
 37800.502,   12.83
 37800.545,   12.85
 37800.586,   12.86
 37800.626,   12.86
 37800.669,   12.84
 37800.710,   12.86
 37800.754,   12.86
 37800.796,   12.87
 37800.836,   12.89
 37800.879,   12.90
 37800.920,   12.90
 37800.960,   12.86
 37801.004,   12.83
 37801.044,   12.82
 37801.085,   12.82
 37801.126,   12.86
 37801.170,   12.89
 37801.209,   12.90
 37801.254,   12.94
 37801.294,   12.95
 37801.333,   12.96
 37801.376,   13.00
 37801.418,   13.03
 37801.460,   13.09
 37801.504,   13.14
 37801.542,   13.14
 37801.585,   13.14
 37801.626,   13.12
 37801.668,   13.08
 37801.710,   13.04
 37801.752,   13.01
 37801.792,   12.99
 37801.838,   12.97
 37801.876,   12.97
 37801.917,   12.99
 37801.961,   13.02
 37802.003,   13.07
 37802.043,   13.09
 37802.084,   13.12
 37802.127,   13.19
 37802.169,   13.18
 37802.210,   13.17
 37802.254,   13.16
 37802.294,   13.10
 37802.338,   13.04
 37802.380,   13.02
 37802.419,   13.01
 37802.459,   13.04
 37802.504,   13.07
 37802.542,   13.08
 37802.584,   13.11
 37802.628,   13.15
 37802.669,   13.20
 37802.710,   13.27
 37802.751,   13.27
 37802.794,   13.21
 37802.834,   13.16
 37802.876,   13.18
 37802.920,   13.17
 37802.958,   13.13
 37803.003,   13.08
 37803.044,   13.03
 37803.084,   12.99
 37803.125,   13.00
 37803.168,   13.03
 37803.210,   13.11
 37803.254,   13.18
 37803.294,   13.22
 37803.334,   13.23
 37803.377,   13.26
 37803.419,   13.30
 37803.460,   13.37
 37803.504,   13.44
 37803.543,   13.43
 37803.587,   13.39
 37803.625,   13.38
 37803.670,   13.33
 37803.710,   13.29
 37803.751,   13.26
 37803.795,   13.24
 37803.833,   13.31
 37803.875,   13.38
 37803.918,   13.44
 37803.960,   13.46
 37804.004,   13.46
 37804.045,   13.44
 37804.084,   13.46
 37804.128,   13.46
 37804.168,   13.42
 37804.209,   13.42
 37804.255,   13.48
 37804.294,   13.52
 37804.335,   13.56
 37804.378,   13.61
 37804.419,   13.63
 37804.460,   13.62
 37804.504,   13.60
 37804.543,   13.59
 37804.584,   13.56
 37804.627,   13.59
 37804.670,   13.64
 37804.710,   13.70
 37804.751,   13.69
 37804.793,   13.66
 37804.835,   13.66
 37804.876,   13.66
 37804.920,   13.67
 37804.962,   13.69
 37805.004,   13.67
 37805.043,   13.62
 37805.087,   13.59
 37805.127,   13.61
 37805.169,   13.61
 37805.210,   13.60
 37805.254,   13.62
 37805.294,   13.63
 37805.337,   13.63
 37805.377,   13.60
 37805.420,   13.59
 37805.459,   13.61
 37805.503,   13.65
 37805.542,   13.68
 37805.585,   13.69
 37805.626,   13.69
 37805.667,   13.69
 37805.709,   13.70
 37805.753,   13.74
 37805.792,   13.78
 37805.837,   13.83
 37805.876,   13.85
 37805.917,   13.85
 37805.960,   14.01
 37806.004,   13.98
 37806.044,   13.99
 37806.085,   14.00
 37806.125,   14.05
 37806.167,   14.07
 37806.210,   14.08
 37806.254,   14.05
 37806.295,   14.03
 37806.336,   13.99
 37806.378,   13.98
 37806.420,   14.00
 37806.460,   14.03
 37806.505,   14.04
 37806.545,   14.04
 37806.586,   14.04
 37806.627,   14.04
 37806.670,   14.04
 37806.709,   14.02
 37806.753,   14.08
 37806.793,   14.09
 37806.835,   14.15
 37806.875,   14.13
 37806.920,   14.15
 37806.962,   14.20
 37807.003,   14.25
 37807.044,   14.27
 37807.084,   14.26
 37807.127,   14.24
 37807.167,   14.22
 37807.210,   14.20
 37807.254,   14.17
 37807.294,   14.16
 37807.336,   14.20
 37807.377,   14.24
 37807.419,   14.27
 37807.460,   14.28
 37807.504,   14.25
 37807.543,   14.26
 37807.586,   14.29
 37807.628,   14.33
 37807.670,   14.36
 37807.710,   14.37
 37807.753,   14.35
 37807.792,   14.34
 37807.836,   14.30
 37807.879,   14.08
 37807.917,   14.06
 37807.959,   14.07
 37808.003,   14.09
 37808.044,   14.10
 37808.084,   14.12
 37808.128,   14.17
 37808.170,   14.19
 37808.210,   14.20
 37808.254,   14.21
 37808.294,   14.22
 37808.337,   14.23
 37808.376,   14.26
 37808.418,   14.32
 37808.460,   14.34
 37808.504,   14.35
 37808.544,   14.33
 37808.584,   14.32
 37808.627,   14.30
 37808.668,   14.28
 37808.708,   14.26
 37808.751,   14.28
 37808.795,   14.31
 37808.834,   14.31
 37808.875,   14.31
 37808.918,   14.30
 37808.962,   14.32
 37809.004,   14.33
 37809.044,   14.35
 37809.085,   14.34
 37809.128,   14.35
 37809.168,   14.35
 37809.210,   14.35
 37809.254,   14.38
 37809.294,   14.41
 37809.336,   14.45
 37809.379,   14.51
 37809.419,   14.53
 37809.460,   14.55
 37809.504,   14.54
 37809.545,   14.52
 37809.584,   14.50
 37809.630,   14.49
 37809.667,   14.51
 37809.708,   14.51
 37809.751,   14.48
 37809.794,   14.49
 37809.837,   14.47
 37809.878,   14.49
 37809.918,   14.51
 37809.959,   14.53
 37810.004,   14.57
 37810.043,   14.60
 37810.084,   14.57
 37810.126,   14.57
 37810.169,   14.58
 37810.210,   14.57
 37810.254,   14.55
 37810.293,   14.58
 37810.336,   14.62
 37810.378,   14.64
 37810.418,   14.70
 37810.460,   14.72
 37810.503,   14.73
 37810.543,   14.76
 37810.584,   14.76
 37810.625,   14.75
 37810.669,   14.71
 37810.710,   14.67
 37810.754,   14.72
 37810.794,   14.66
 37810.837,   14.66
 37810.877,   14.72
 37810.917,   14.69
 37810.959,   14.65
 37811.003,   14.67
 37811.044,   14.65
 37811.086,   14.65
 37811.128,   14.71
 37811.167,   14.74
 37811.210,   14.71
 37811.253,   14.69
 37811.293,   14.72
 37811.336,   14.77
 37811.377,   14.84
 37811.417,   14.88
 37811.459,   14.87
 37811.504,   14.87
 37811.544,   14.87
 37811.585,   14.88
 37811.626,   14.93
 37811.669,   14.91
 37811.709,   14.92
 37811.752,   14.90
 37811.792,   14.85
 37811.835,   14.83
 37811.879,   14.81
 37811.920,   14.86
 37811.959,   14.90
 37812.003,   14.92
 37812.043,   14.91
 37812.083,   14.92
 37812.125,   14.92
 37812.167,   14.92
 37812.210,   14.96
 37812.253,   15.00
 37812.293,   15.02
 37812.336,   15.02
 37812.378,   15.08
 37812.419,   15.27
 37812.460,   15.31
 37812.503,   15.33
 37812.542,   15.30
 37812.585,   15.29
 37812.628,   15.11
 37812.667,   15.13
 37812.710,   15.13
 37812.753,   15.14
 37812.795,   15.16
 37812.835,   15.15
 37812.876,   15.14
 37812.918,   15.12
 37812.961,   15.11
 37813.003,   15.11
 37813.043,   15.12
 37813.086,   15.13
 37813.126,   15.14
 37813.169,   15.14
 37813.209,   15.16
 37813.253,   15.19
 37813.293,   15.21
 37813.334,   15.25
 37813.378,   15.28
 37813.417,   15.26
 37813.460,   15.26
 37813.503,   15.27
 37813.544,   15.32
 37813.585,   15.35
 37813.627,   15.35
 37813.667,   15.33
 37813.710,   15.33
 37813.752,   15.34
 37813.794,   15.34
 37813.834,   15.32
 37813.876,   15.33
 37813.917,   15.33
 37813.959,   15.33
 37814.003,   15.34
 37814.043,   15.33
 37814.086,   15.34
 37814.125,   15.35
 37814.168,   15.40
 37814.210,   15.43
 37814.253,   15.43
 37814.293,   15.43
 37814.334,   15.43
 37814.375,   15.43
 37814.417,   15.44
 37814.459,   15.47
 37814.503,   15.49
 37814.542,   15.47
 37814.585,   15.46
 37814.627,   15.47
 37814.668,   15.47
 37814.710,   15.48
 37814.750,   15.56
 37814.792,   15.53
 37814.834,   15.52
 37814.877,   15.49
 37814.919,   15.45
 37814.959,   15.44
 37815.003,   15.49
 37815.043,   15.54
 37815.086,   15.56
 37815.128,   15.54
 37815.169,   15.54
 37815.210,   15.56
 37815.253,   15.55
 37815.293,   15.60
 37815.336,   15.62
 37815.375,   15.62
 37815.417,   15.63
 37815.458,   15.66
 37815.502,   15.69
 37815.543,   15.69
 37815.585,   15.66
 37815.627,   15.69
 37815.668,   15.67
 37815.709,   15.65
 37815.750,   15.65
 37815.793,   15.64
 37815.836,   15.69
 37815.877,   15.70
 37815.918,   15.71
 37815.962,   15.71
 37816.003,   15.70
 37816.043,   15.71
 37816.087,   15.71
 37816.129,   15.67
 37816.169,   15.66
 37816.210,   15.69
 37816.254,   15.69
 37816.293,   15.63
 37816.336,   15.77
 37816.377,   15.71
 37816.419,   15.86
 37816.459,   15.89
 37816.503,   15.85
 37816.543,   15.81
 37816.586,   15.76
 37816.628,   15.65
 37816.668,   15.72
 37816.709,   15.83
 37816.753,   15.81
 37816.793,   15.79
 37816.834,   15.80
 37816.876,   15.87
 37816.919,   15.90
 37816.960,   15.91
 37817.003,   15.90
 37817.044,   15.93
 37817.084,   15.92
 37817.126,   15.90
 37817.167,   15.94
 37817.210,   15.97
 37817.254,   16.02
 37817.294,   16.02
 37817.336,   16.03
 37817.378,   16.02
 37817.419,   16.00
 37817.460,   16.03
 37817.503,   16.05
 37817.545,   16.10
 37817.586,   16.10
 37817.625,   16.11
 37817.668,   16.08
 37817.710,   16.07
 37817.752,   16.07
 37817.795,   16.07
 37817.836,   16.09
 37817.878,   16.10
 37817.920,   16.10
 37817.959,   16.08
 37818.003,   16.07
 37818.044,   16.08
 37818.084,   16.12
 37818.125,   16.14
 37818.168,   16.16
 37818.210,   16.18
 37818.253,   16.19
 37818.293,   16.23
 37818.336,   16.27
 37818.375,   16.29
 37818.418,   16.31
 37818.459,   16.30
 37818.504,   16.26
 37818.545,   16.25
 37818.584,   16.26
 37818.628,   16.30
 37818.670,   16.35
 37818.710,   16.31
 37818.751,   16.29
 37818.795,   16.25
 37818.836,   16.27
 37818.878,   16.33
 37818.918,   16.35
 37818.962,   16.35
 37819.004,   16.33
 37819.043,   16.31
 37819.087,   16.32
 37819.128,   16.35
 37819.168,   16.36
 37819.210,   16.41
 37819.253,   16.44
 37819.294,   16.43
 37819.336,   16.43
 37819.375,   16.45
 37819.419,   16.48
 37819.459,   16.53
 37819.503,   16.53
 37819.543,   16.53
 37819.585,   16.76
 37819.627,   16.53
 37819.668,   16.56
 37819.710,   16.79
 37819.751,   16.55
 37819.793,   16.59
 37819.836,   16.55
 37819.877,   16.50
 37819.917,   16.54
 37819.961,   16.57
 37820.003,   16.59
 37820.043,   16.61
 37820.085,   16.61
 37820.126,   16.63
 37820.169,   16.63
 37820.210,   16.63
 37820.254,   16.66
 37820.293,   16.66
 37820.336,   16.91
 37820.379,   16.96
 37820.420,   16.96
 37820.460,   16.98
 37820.503,   17.00
 37820.544,   17.03
 37820.585,   17.06
 37820.628,   17.07
 37820.670,   17.07
 37820.710,   17.07
 37820.752,   16.81
 37820.793,   16.78
 37820.835,   16.79
 37820.876,   16.79
 37820.918,   16.78
 37820.962,   16.78
 37821.004,   16.76
 37821.043,   16.77
 37821.085,   16.76
 37821.128,   16.75
 37821.167,   16.80
 37821.209,   16.83
 37821.253,   16.86
 37821.293,   16.87
 37821.335,   16.90
 37821.375,   16.96
 37821.417,   17.01
 37821.460,   17.02
 37821.503,   17.00
 37821.544,   16.98
 37821.585,   16.99
 37821.626,   16.98
 37821.669,   16.99
 37821.709,   17.01
 37821.750,   17.05
 37821.794,   17.06
 37821.834,   17.06
 37821.876,   17.06
 37821.918,   17.04
 37821.960,   17.05
 37822.002,   17.05
 37822.043,   17.06
 37822.084,   17.05
 37822.126,   17.05
 37822.168,   17.07
 37822.209,   17.10
 37822.252,   17.12
 37822.293,   17.15
 37822.336,   17.17
 37822.377,   17.21
 37822.419,   17.25
 37822.459,   17.26
 37822.504,   17.28
 37822.544,   17.27
 37822.585,   17.26
