$STR WITHDRAWAL AT SEG31                                     ELEV OF WITHDRAWAL CENTERLINE:142.     

JDAY,T(C)
 37815.502,   18.76
 37815.543,   18.77
 37815.585,   18.77
 37815.627,   18.79
 37815.668,   18.79
 37815.709,   18.79
 37815.750,   18.80
 37815.793,   18.79
 37815.836,   18.81
 37815.877,   18.82
 37815.918,   18.83
 37815.962,   18.84
 37816.003,   18.84
 37816.043,   18.85
 37816.087,   18.86
 37816.129,   18.85
 37816.169,   18.85
 37816.210,   18.85
 37816.254,   18.84
 37816.293,   18.80
 37816.336,   18.87
 37816.377,   18.87
 37816.419,   18.94
 37816.459,   18.95
 37816.503,   18.96
 37816.543,   18.97
 37816.586,   18.98
 37816.628,   18.94
 37816.668,   18.96
 37816.709,   19.00
 37816.753,   19.00
 37816.793,   18.99
 37816.834,   18.99
 37816.876,   19.00
 37816.919,   19.01
 37816.960,   19.03
 37817.003,   19.03
 37817.044,   19.05
 37817.084,   19.04
 37817.126,   19.03
 37817.167,   19.04
 37817.210,   19.05
 37817.254,   19.08
 37817.294,   19.28
 37817.336,   19.29
 37817.378,   19.29
 37817.419,   19.29
 37817.460,   19.29
 37817.503,   19.31
 37817.545,   19.33
 37817.586,   19.35
 37817.625,   19.36
 37817.668,   19.36
 37817.710,   19.36
 37817.752,   19.38
 37817.795,   19.39
 37817.836,   19.40
 37817.878,   19.41
 37817.920,   19.42
 37817.959,   19.42
 37818.003,   19.43
 37818.044,   19.43
 37818.084,   19.44
 37818.125,   19.45
 37818.168,   19.45
 37818.210,   19.46
 37818.253,   19.46
 37818.293,   19.47
 37818.336,   19.49
 37818.375,   19.51
 37818.418,   19.52
 37818.459,   19.51
 37818.504,   19.50
 37818.545,   19.51
 37818.584,   19.53
 37818.628,   19.55
 37818.670,   19.58
 37818.710,   19.58
 37818.751,   19.59
 37818.795,   19.60
 37818.836,   19.61
 37818.878,   19.43
 37818.918,   19.45
 37818.962,   19.46
 37819.004,   19.45
 37819.043,   19.44
 37819.087,   19.45
 37819.128,   19.47
 37819.168,   19.48
 37819.210,   19.51
 37819.253,   19.53
 37819.294,   19.54
 37819.336,   19.54
 37819.375,   19.55
 37819.419,   19.56
 37819.459,   19.59
 37819.503,   19.60
 37819.543,   19.61
 37819.585,   19.62
 37819.627,   19.62
 37819.668,   19.64
 37819.710,   19.66
 37819.751,   19.66
 37819.793,   19.68
 37819.836,   19.68
 37819.877,   19.68
 37819.917,   19.71
 37819.961,   19.73
 37820.003,   19.74
 37820.043,   19.77
 37820.085,   19.77
 37820.126,   19.77
 37820.169,   19.76
 37820.210,   19.76
 37820.254,   19.77
 37820.293,   19.76
 37820.336,   19.77
 37820.379,   19.79
 37820.420,   19.79
 37820.460,   19.80
 37820.503,   19.82
 37820.544,   19.63
 37820.585,   19.65
 37820.628,   19.66
 37820.670,   19.67
 37820.710,   19.69
 37820.752,   19.68
 37820.793,   19.67
 37820.835,   19.68
 37820.876,   19.70
 37820.918,   19.70
 37820.962,   19.72
 37821.004,   19.72
 37821.043,   19.74
 37821.085,   19.74
 37821.128,   19.53
 37821.167,   19.55
 37821.209,   19.55
 37821.253,   19.57
 37821.293,   19.58
 37821.335,   19.58
 37821.375,   19.61
 37821.417,   19.63
 37821.460,   19.65
 37821.503,   19.65
 37821.544,   19.66
 37821.585,   19.66
 37821.626,   19.49
 37821.669,   19.50
 37821.709,   19.51
 37821.750,   19.53
 37821.794,   19.53
 37821.834,   19.54
 37821.876,   19.55
 37821.918,   19.56
 37821.960,   19.56
 37822.002,   19.56
 37822.043,   19.56
 37822.084,   19.56
 37822.126,   19.56
 37822.168,   19.56
 37822.209,   19.58
 37822.252,   19.59
 37822.293,   19.60
 37822.336,   19.61
 37822.377,   19.63
 37822.419,   19.66
 37822.459,   19.68
 37822.504,   19.70
 37822.544,   19.70
 37822.585,   19.72
