JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
 37769.042,   215.167,   175.206,    18.640,     0.000,     0.000,     0.000,     0.250,    82.706,  2216.730,     1.000,    12.815,  -133.426,     0.000,   330.343,   399.423,    72.998,    -8.653,     0.000,
 37769.085,   199.986,   175.207,    18.578,     0.000,     0.000,     0.000,     0.250,    82.707,  2216.730,     1.000,    12.808,  -127.818,     0.000,   322.651,   399.095,    54.082,    -2.708,     0.000,
 37769.126,   203.932,   175.205,    18.534,     0.000,     0.000,     0.000,     0.250,    82.705,  2216.730,     1.000,    12.787,  -156.035,     0.000,   313.648,   398.856,    68.714,     2.113,     0.000,
 37769.167,   194.625,   175.203,    18.496,     0.000,     0.000,     0.000,     0.250,    82.703,  2216.730,     1.000,    12.764,  -142.709,     0.000,   315.395,   398.647,    58.610,     0.847,     0.000,
 37769.209,   204.316,   175.201,    18.458,     0.000,     0.000,     0.000,     0.250,    82.701,  2216.730,     1.000,    12.747,  -149.869,     0.000,   312.599,   398.439,    61.836,     2.193,     0.000,
 37769.250,   200.547,   175.200,    18.419,     0.000,     0.000,    16.436,     0.250,    82.700,  2216.730,     1.000,    12.735,  -129.633,    15.506,   308.798,   398.216,    51.811,     3.910,     0.000,
 37769.292,   194.685,   175.198,    18.393,     0.000,     0.000,   149.139,     0.250,    82.698,  2216.730,     1.000,    12.731,   -20.668,   140.697,   308.732,   398.076,    67.428,     4.593,     0.000,
 37769.336,   193.843,   175.196,    18.402,     0.000,     0.000,   352.755,     0.250,    82.696,  2216.730,     1.000,    12.726,   192.411,   332.788,   321.188,   398.109,    66.359,    -2.902,     0.000,
 37769.376,   198.846,   175.194,    18.475,     0.000,     0.000,   561.247,     0.250,    82.694,  2216.730,     1.000,    12.729,   424.107,   529.479,   342.415,   398.490,    64.196,   -14.900,     0.000,
 37769.419,   193.708,   175.192,    18.617,     0.000,     0.000,   756.762,     0.250,    82.692,  2216.730,     1.000,    12.738,   629.177,   713.926,   364.017,   399.248,    80.386,   -30.868,     0.000,
 37769.460,   193.735,   175.191,    18.795,     0.000,     0.000,   902.036,     0.250,    82.691,  2216.730,     1.000,    12.740,   799.198,   850.977,   385.802,   400.229,    81.593,   -44.241,     0.000,
 37769.500,   183.585,   175.189,    18.978,     0.000,     0.000,   984.849,     0.250,    82.689,  2216.730,     1.000,    12.737,   865.499,   929.103,   395.017,   401.238,   117.226,   -59.843,     0.000,
 37769.542,   191.531,   175.188,    19.162,     0.000,     0.000,  1012.296,     0.250,    82.688,  2216.730,     1.000,    12.740,   913.564,   954.996,   406.023,   402.237,   102.032,   -56.814,     0.000,
 37769.584,   194.815,   175.186,    19.327,     0.000,     0.000,   981.985,     0.250,    82.686,  2216.730,     1.000,    12.759,   882.166,   926.401,   415.720,   403.157,   126.819,   -70.022,     0.000,
 37769.626,   191.420,   175.184,    19.372,     0.000,     0.000,   891.573,     0.250,    82.684,  2216.730,     1.000,    12.757,   762.038,   841.107,   421.500,   403.441,   228.703,  -131.576,     0.000,
 37769.668,   191.218,   175.183,    19.180,     0.000,     0.000,   740.460,     0.250,    82.683,  2216.730,     1.000,    12.648,   641.867,   698.547,   422.278,   402.434,   200.609,  -124.085,     0.000,
 37769.710,   196.484,   175.182,    19.130,     0.000,     0.000,   543.288,     0.250,    82.682,  2216.730,     1.000,    12.562,   501.227,   512.536,   422.278,   402.106,    80.108,   -48.627,     0.000,
 37769.752,   189.590,   175.181,    19.138,     0.000,     0.000,   328.575,     0.250,    82.681,  2216.730,     1.000,    12.577,   285.651,   309.976,   415.099,   402.162,    85.634,   -48.373,     0.000,
 37769.793,   192.881,   175.179,    19.077,     0.000,     0.000,   136.133,     0.250,    82.679,  2216.730,     1.000,    12.599,    51.740,   128.427,   402.751,   401.863,   160.608,   -83.033,     0.000,
 37769.834,   193.339,   175.178,    18.894,     0.000,     0.000,     8.802,     0.250,    82.678,  2216.730,     1.000,    12.559,   -84.299,     8.303,   379.025,   400.870,   123.781,   -53.022,     0.000,
 37769.877,   187.762,   175.178,    18.713,     0.000,     0.000,     0.000,     0.250,    82.678,  2216.730,     1.000,    12.562,  -113.612,     0.000,   356.449,   399.867,   102.259,   -32.065,     0.000,
 37769.917,   188.654,   175.176,    18.530,     0.000,     0.000,     0.000,     0.250,    82.676,  2216.730,     1.000,    12.609,  -191.666,     0.000,   340.072,   398.890,   167.388,   -34.540,     0.000,
 37769.959,   195.299,   175.176,    18.166,     0.000,     0.000,     0.000,     0.250,    82.676,  2216.730,     1.000,    12.553,  -210.394,     0.000,   326.965,   396.896,   157.703,   -17.240,     0.000,
 37770.000,   187.789,   175.176,    17.941,     0.000,     0.000,     0.000,     0.250,    82.676,  2216.730,     1.000,    12.458,  -164.196,     0.000,   312.948,   395.652,    81.146,     0.346,     0.000,
 37770.042,   183.253,   175.175,    17.777,     0.000,     0.000,     0.000,     0.250,    82.675,  2216.730,     1.000,    12.449,  -172.353,     0.000,   305.235,   394.758,    77.597,     5.233,     0.000,
 37770.084,   184.212,   175.175,    17.644,     0.000,     0.000,     0.000,     0.250,    82.675,  2216.730,     1.000,    12.508,  -192.195,     0.000,   301.715,   394.032,    91.213,     8.665,     0.000,
 37770.126,   191.564,   175.175,    17.546,     0.000,     0.000,     0.000,     0.250,    82.675,  2216.730,     1.000,    12.582,  -153.624,     0.000,   301.715,   393.491,    56.670,     5.178,     0.000,
 37770.169,   188.516,   175.175,    17.490,     0.000,     0.000,     0.000,     0.250,    82.675,  2216.730,     1.000,    12.657,  -160.747,     0.000,   295.445,   393.176,    54.770,     8.247,     0.000,
 37770.209,   190.420,   175.174,    17.453,     0.000,     0.000,     0.000,     0.250,    82.674,  2216.730,     1.000,    12.694,  -175.079,     0.000,   291.690,   392.972,    62.321,    11.476,     0.000,
 37770.250,   191.221,   175.174,    17.421,     0.000,     0.000,    15.744,     0.250,    82.674,  2216.730,     1.000,    12.698,  -154.708,    14.853,   298.048,   392.794,    65.951,     8.864,     0.000,
 37770.292,   187.910,   175.174,    17.414,     0.000,     0.000,   150.124,     0.250,    82.674,  2216.730,     1.000,    12.708,     3.462,   141.626,   308.728,   392.746,    53.480,     0.665,     0.000,
 37770.335,   181.427,   175.174,    17.457,     0.000,     0.000,   353.926,     0.250,    82.674,  2216.730,     1.000,    12.754,   171.793,   333.892,   305.703,   392.969,    71.668,     3.165,     0.000,
 37770.376,   186.380,   175.174,    17.550,     0.000,     0.000,   564.099,     0.250,    82.674,  2216.730,     1.000,    12.800,   420.731,   532.169,   336.606,   393.454,    72.859,   -18.269,     0.000,
 37770.419,   183.913,   175.172,    17.681,     0.000,     0.000,   758.334,     0.250,    82.672,  2216.730,     1.000,    12.810,   529.315,   715.410,   352.749,   394.169,   218.803,   -74.128,     0.000,
 37770.459,   184.397,   175.173,    17.822,     0.000,     0.000,   900.158,     0.250,    82.673,  2216.730,     1.000,    12.709,   773.974,   849.206,   365.072,   394.912,    77.413,   -32.021,     0.000,
 37770.500,   117.089,   175.173,    18.016,     0.000,     0.000,   986.378,     0.250,    82.673,  2216.730,     1.000,    12.652,   839.304,   930.545,   369.860,   395.994,   111.404,   -46.297,     0.000,
 37770.544,   183.348,   175.173,    18.233,     0.000,     0.000,  1013.058,     0.250,    82.673,  2216.730,     1.000,    12.623,   904.640,   955.715,   383.827,   397.138,    78.106,   -40.342,     0.000,
 37770.584,   181.182,   175.172,    18.422,     0.000,     0.000,   982.851,     0.250,    82.672,  2216.730,     1.000,    12.610,   869.077,   927.218,   396.990,   398.192,   140.533,   -83.594,     0.000,
 37770.626,   178.141,   175.171,    18.479,     0.000,     0.000,   890.754,     0.250,    82.671,  2216.730,     1.000,    12.578,   789.114,   840.334,   411.139,   398.530,   201.285,  -137.457,     0.000,
 37770.667,   186.702,   175.170,    18.377,     0.000,     0.000,   742.421,     0.250,    82.670,  2216.730,     1.000,    12.527,   637.060,   700.397,   409.160,   398.007,   240.795,  -166.305,     0.000,
 37770.710,   181.488,   175.171,    18.266,     0.000,     0.000,   541.251,     0.250,    82.671,  2216.730,     1.000,    12.473,   485.105,   510.614,   408.635,   397.406,   153.342,  -116.604,     0.000,
 37770.751,   162.441,   175.170,    18.070,     0.000,     0.000,   331.221,     0.250,    82.670,  2216.730,     1.000,    12.442,   268.482,   312.473,   401.674,   396.372,   198.063,  -148.770,     0.000,
 37770.792,   179.555,   175.170,    17.610,     0.000,     0.000,   143.229,     0.250,    82.670,  2216.730,     1.000,    12.330,    86.570,   135.122,   390.069,   393.944,   172.848,  -128.172,     0.000,
 37770.834,   182.042,   175.170,    17.269,     0.000,     0.000,    10.620,     0.250,    82.670,  2216.730,     1.000,    12.218,   -40.747,    10.018,   373.356,   392.044,   105.067,   -72.989,     0.000,
 37770.876,   183.292,   175.171,    17.034,     0.000,     0.000,     0.000,     0.250,    82.671,  2216.730,     1.000,    12.230,   -51.646,     0.000,   359.543,   390.743,    52.753,   -32.307,     0.000,
 37770.918,   181.667,   175.172,    16.948,     0.000,     0.000,     0.000,     0.250,    82.672,  2216.730,     1.000,    12.350,   -63.361,     0.000,   350.594,   390.249,    49.113,   -25.407,     0.000,
 37770.960,   187.918,   175.173,    16.920,     0.000,     0.000,     0.000,     0.250,    82.673,  2216.730,     1.000,    12.482,   -72.374,     0.000,   343.888,   390.093,    44.682,   -18.513,     0.000,
 37771.000,   174.193,   175.173,    16.934,     0.000,     0.000,     0.000,     0.250,    82.673,  2216.730,     1.000,    12.604,   -95.923,     0.000,   334.429,   390.161,    56.537,   -16.346,     0.000,
 37771.042,   179.924,   175.175,    16.984,     0.000,     0.000,     0.000,     0.250,    82.675,  2216.730,     1.000,    12.769,  -116.727,     0.000,   323.163,   390.411,    59.109,    -9.630,     0.000,
 37771.084,   178.222,   175.176,    17.084,     0.000,     0.000,     0.000,     0.250,    82.676,  2216.730,     1.000,    12.976,  -120.127,     0.000,   319.394,   390.943,    54.767,    -6.189,     0.000,
 37771.125,   178.200,   175.178,    17.190,     0.000,     0.000,     0.000,     0.250,    82.678,  2216.730,     1.000,    13.120,  -132.606,     0.000,   316.362,   391.517,    62.125,    -4.675,     0.000,
 37771.167,   162.587,   175.179,    17.255,     0.000,     0.000,     0.000,     0.250,    82.679,  2216.730,     1.000,    13.131,  -137.106,     0.000,   312.716,   391.879,    60.250,    -2.307,     0.000,
 37771.209,   181.495,   175.180,    17.303,     0.000,     0.000,     0.000,     0.250,    82.680,  2216.730,     1.000,    13.084,  -126.816,     0.000,   318.982,   392.138,    62.094,    -8.434,     0.000,
 37771.250,   183.250,   175.180,    17.330,     0.000,     0.000,    17.806,     0.250,    82.680,  2216.730,     1.000,    13.024,  -140.573,    16.799,   319.536,   392.295,   101.503,   -16.891,     0.000,
 37771.292,   173.927,   175.182,    17.327,     0.000,     0.000,   151.036,     0.250,    82.682,  2216.730,     1.000,    12.888,    32.114,   142.487,   330.661,   392.278,    72.025,   -23.269,     0.000,
 37771.334,   173.324,   175.184,    17.360,     0.000,     0.000,   350.411,     0.250,    82.684,  2216.730,     1.000,    12.778,   249.950,   330.576,   343.584,   392.444,    62.196,   -30.429,     0.000,
 37771.376,   171.271,   175.186,    17.452,     0.000,     0.000,   563.755,     0.250,    82.686,  2216.730,     1.000,    12.742,   447.791,   531.844,   352.629,   392.930,    80.103,   -36.352,     0.000,
 37771.418,   171.875,   175.188,    17.602,     0.000,     0.000,   757.410,     0.250,    82.688,  2216.730,     1.000,    12.747,   664.773,   714.538,   368.347,   393.725,    57.942,   -33.555,     0.000,
 37771.460,   170.312,   175.191,    17.811,     0.000,     0.000,   902.456,     0.250,    82.691,  2216.730,     1.000,    12.785,   822.569,   851.374,   385.826,   394.845,    68.158,   -48.372,     0.000,
 37771.500,   174.537,   175.192,    18.002,     0.000,     0.000,   987.598,     0.250,    82.692,  2216.730,     1.000,    12.834,   916.270,   931.697,   403.946,   395.931,   158.819,  -135.378,     0.000,
 37771.543,   167.016,   175.195,    18.093,     0.000,     0.000,  1013.872,     0.250,    82.695,  2216.730,     1.000,    12.815,   943.610,   956.483,   407.859,   396.389,   143.893,  -119.550,     0.000,
 37771.583,   173.891,   175.199,    18.259,     0.000,     0.000,   984.001,     0.250,    82.699,  2216.730,     1.000,    12.816,   926.074,   928.303,   415.714,   397.296,    94.286,   -73.638,     0.000,
 37771.625,   169.501,   175.202,    18.444,     0.000,     0.000,   894.647,     0.250,    82.702,  2216.730,     1.000,    12.900,   849.596,   844.007,   421.478,   398.307,    74.961,   -57.379,     0.000,
 37771.667,   167.409,   175.205,    18.600,     0.000,     0.000,   745.734,     0.250,    82.705,  2216.730,     1.000,    12.990,   717.741,   703.522,   430.371,   399.172,    86.387,   -69.406,     0.000,
 37771.709,   165.813,   175.209,    18.658,     0.000,     0.000,   550.229,     0.250,    82.709,  2216.730,     1.000,    13.045,   506.883,   519.084,   427.229,   399.529,   164.572,  -124.672,     0.000,
 37771.750,   165.000,   175.212,    18.574,     0.000,     0.000,   337.590,     0.250,    82.712,  2216.730,     1.000,    13.032,   310.658,   318.481,   430.452,   399.095,   174.475,  -135.295,     0.000,
 37771.793,   161.468,   175.216,    18.390,     0.000,     0.000,   140.508,     0.250,    82.716,  2216.730,     1.000,    12.958,    86.544,   132.554,   413.840,   398.113,   201.226,  -139.489,     0.000,
 37771.834,   165.134,   175.220,    18.199,     0.000,     0.000,     9.977,     0.250,    82.720,  2216.730,     1.000,    12.819,   -38.059,     9.413,   394.283,   397.045,   105.508,   -60.798,     0.000,
 37771.876,   159.306,   175.224,    18.095,     0.000,     0.000,     0.000,     0.250,    82.724,  2216.730,     1.000,    12.742,   -56.057,     0.000,   380.116,   396.464,    77.257,   -37.548,     0.000,
 37771.918,   167.792,   175.229,    18.027,     0.000,     0.000,     0.000,     0.250,    82.729,  2216.730,     1.000,    12.761,   -67.522,     0.000,   370.816,   396.092,    74.328,   -32.082,     0.000,
 37771.960,   159.315,   175.234,    17.977,     0.000,     0.000,     0.000,     0.250,    82.734,  2216.730,     1.000,    12.894,   -88.339,     0.000,   360.724,   395.815,    83.999,   -30.751,     0.000,
 37772.000,   161.765,   175.239,    17.948,     0.000,     0.000,     0.000,     0.250,    82.739,  2216.730,     1.000,    13.084,   -79.901,     0.000,   350.301,   395.651,    65.685,   -31.134,     0.000,
 37772.042,   161.000,   175.244,    17.912,     0.000,     0.000,     0.000,     0.250,    82.744,  2216.730,     1.000,    13.193,  -117.287,     0.000,   345.937,   395.464,   111.116,   -43.356,     0.000,
 37772.084,   169.601,   175.250,    17.869,     0.000,     0.000,     0.000,     0.250,    82.750,  2216.730,     1.000,    13.153,  -105.840,     0.000,   338.077,   395.230,    63.757,   -15.070,     0.000,
 37772.126,   164.012,   175.254,    17.846,     0.000,     0.000,     0.000,     0.250,    82.754,  2216.730,     1.000,    13.155,  -109.613,     0.000,   334.850,   395.093,    71.530,   -22.159,     0.000,
 37772.168,   165.790,   175.258,    17.834,     0.000,     0.000,     0.000,     0.250,    82.758,  2216.730,     1.000,    13.191,  -157.882,     0.000,   334.390,   395.031,   138.600,   -41.359,     0.000,
 37772.209,   165.548,   175.262,    17.802,     0.000,     0.000,     0.000,     0.250,    82.762,  2216.730,     1.000,    13.106,  -158.783,     0.000,   330.962,   394.864,   126.045,   -31.164,     0.000,
 37772.250,   168.554,   175.267,    17.703,     0.000,     0.000,    17.075,     0.250,    82.767,  2216.730,     1.000,    12.979,  -133.617,    16.109,   327.016,   394.331,   103.171,   -20.759,     0.000,
 37772.292,   172.280,   175.271,    17.670,     0.000,     0.000,   151.876,     0.250,    82.771,  2216.730,     1.000,    12.875,    60.680,   143.279,   342.034,   394.135,    63.243,   -32.744,     0.000,
 37772.335,   168.064,   175.275,    17.708,     0.000,     0.000,   353.989,     0.250,    82.775,  2216.730,     1.000,    12.793,   267.775,   333.951,   355.495,   394.327,    65.675,   -38.331,     0.000,
 37772.375,   169.152,   175.278,    17.795,     0.000,     0.000,   559.622,     0.250,    82.778,  2216.730,     1.000,    12.760,   476.960,   527.945,   371.269,   394.786,    68.778,   -41.309,     0.000,
 37772.418,   175.217,   175.282,    17.946,     0.000,     0.000,   755.826,     0.250,    82.782,  2216.730,     1.000,    12.801,   683.827,   713.044,   389.139,   395.588,    73.032,   -50.264,     0.000,
 37772.460,   170.866,   175.286,    18.140,     0.000,     0.000,   902.694,     0.250,    82.786,  2216.730,     1.000,    12.902,   839.264,   851.598,   403.462,   396.643,    89.684,   -70.530,     0.000,
 37772.500,   175.536,   175.289,    18.356,     0.000,     0.000,   988.573,     0.250,    82.789,  2216.730,     1.000,    13.025,   935.314,   932.616,   417.531,   397.855,    71.368,   -54.390,     0.000,
 37772.542,   172.759,   175.293,    18.587,     0.000,     0.000,  1014.684,     0.250,    82.793,  2216.730,     1.000,    13.161,   947.777,   957.249,   425.034,   399.078,   112.784,   -77.357,     0.000,
 37772.584,   173.584,   175.296,    18.760,     0.000,     0.000,   983.675,     0.250,    82.796,  2216.730,     1.000,    13.256,   918.750,   927.995,   434.402,   400.046,   170.727,  -127.126,     0.000,
 37772.626,   178.025,   175.300,    18.888,     0.000,     0.000,   892.253,     0.250,    82.800,  2216.730,     1.000,    13.286,   859.450,   841.748,   440.322,   400.743,    91.136,   -69.259,     0.000,
 37772.667,   163.003,   175.302,    19.024,     0.000,     0.000,   747.404,     0.250,    82.802,  2216.730,     1.000,    13.324,   715.857,   705.098,   441.001,   401.502,   101.916,   -73.176,     0.000,
 37772.709,   176.558,   175.305,    19.087,     0.000,     0.000,   551.329,     0.250,    82.805,  2216.730,     1.000,    13.298,   517.983,   520.122,   445.459,   401.877,   160.064,  -114.342,     0.000,
 37772.751,   184.751,   175.307,    19.044,     0.000,     0.000,   336.753,     0.250,    82.807,  2216.730,     1.000,    13.178,   320.710,   317.691,   445.831,   401.656,   159.971,  -118.814,     0.000,
 37772.793,   163.522,   175.309,    18.965,     0.000,     0.000,   139.997,     0.250,    82.809,  2216.730,     1.000,    13.099,   125.004,   132.072,   427.319,   401.221,   107.186,   -74.020,     0.000,
 37772.835,   179.653,   175.312,    18.901,     0.000,     0.000,     9.535,     0.250,    82.812,  2216.730,     1.000,    13.139,   -24.442,     8.996,   407.226,   400.870,    88.216,   -48.422,     0.000,
 37772.876,   179.401,   175.314,    18.838,     0.000,     0.000,     0.000,     0.250,    82.814,  2216.730,     1.000,    13.211,   -59.898,     0.000,   386.025,   400.529,    96.084,   -50.690,     0.000,
 37772.918,   187.477,   175.316,    18.761,     0.000,     0.000,     0.000,     0.250,    82.816,  2216.730,     1.000,    13.257,   -75.230,     0.000,   382.524,   400.110,   121.069,   -63.423,     0.000,
 37772.960,   181.452,   175.319,    18.691,     0.000,     0.000,     0.000,     0.250,    82.819,  2216.730,     1.000,    13.310,   -88.422,     0.000,   360.595,   399.718,    73.222,   -23.923,     0.000,
 37773.000,   187.434,   175.321,    18.636,     0.000,     0.000,     0.000,     0.250,    82.821,  2216.730,     1.000,    13.413,  -110.666,     0.000,   346.082,   399.404,    73.598,   -16.253,     0.000,
 37773.042,   187.701,   175.323,    18.573,     0.000,     0.000,     0.000,     0.250,    82.823,  2216.730,     1.000,    13.474,  -134.923,     0.000,   342.030,   399.077,    98.965,   -21.089,     0.000,
 37773.084,   189.685,   175.324,    18.529,     0.000,     0.000,     0.000,     0.250,    82.824,  2216.730,     1.000,    13.445,   -96.571,     0.000,   341.692,   398.825,    53.895,   -14.456,     0.000,
 37773.125,   184.814,   175.326,    18.518,     0.000,     0.000,     0.000,     0.250,    82.826,  2216.730,     1.000,    13.428,  -121.121,     0.000,   335.441,   398.755,    72.786,   -14.979,     0.000,
 37773.169,   180.693,   175.327,    18.510,     0.000,     0.000,     0.000,     0.250,    82.827,  2216.730,     1.000,    13.425,  -139.764,     0.000,   334.390,   398.717,    93.769,   -18.331,     0.000,
 37773.209,   187.088,   175.328,    18.495,     0.000,     0.000,     0.000,     0.250,    82.828,  2216.730,     1.000,    13.370,  -122.684,     0.000,   334.390,   398.632,    73.852,   -15.410,     0.000,
 37773.250,   192.072,   175.330,    18.475,     0.000,     0.000,    17.565,     0.250,    82.830,  2216.730,     1.000,    13.289,  -117.136,    16.571,   330.782,   398.523,    78.141,   -12.175,     0.000,
 37773.292,   184.973,   175.331,    18.465,     0.000,     0.000,   152.644,     0.250,    82.831,  2216.730,     1.000,    13.233,    27.680,   144.004,   334.395,   398.465,    62.612,   -10.358,     0.000,
 37773.335,   188.793,   175.332,    18.491,     0.000,     0.000,   356.025,     0.250,    82.832,  2216.730,     1.000,    13.252,   228.276,   335.872,   351.103,   398.591,    87.541,   -27.433,     0.000,
 37773.377,   185.549,   175.334,    18.576,     0.000,     0.000,   566.839,     0.250,    82.834,  2216.730,     1.000,    13.309,   467.179,   534.754,   381.989,   399.041,   103.434,   -52.911,     0.000,
 37773.417,   184.290,   175.335,    18.720,     0.000,     0.000,   752.387,     0.250,    82.835,  2216.730,     1.000,    13.358,   665.027,   709.799,   386.738,   399.809,    66.336,   -34.635,     0.000,
 37773.459,   190.424,   175.337,    18.915,     0.000,     0.000,   901.463,     0.250,    82.837,  2216.730,     1.000,    13.416,   807.992,   850.437,   398.803,   400.873,    90.432,   -50.056,     0.000,
 37773.500,   189.195,   175.338,    19.122,     0.000,     0.000,   988.288,     0.250,    82.838,  2216.730,     1.000,    13.484,   914.845,   932.347,   417.182,   402.036,    83.936,   -51.287,     0.000,
 37773.543,   186.650,   175.339,    19.329,     0.000,     0.000,  1015.352,     0.250,    82.839,  2216.730,     1.000,    13.557,   929.304,   957.879,   425.218,   403.164,   156.539,  -105.910,     0.000,
 37773.584,   187.870,   175.340,    19.446,     0.000,     0.000,   984.724,     0.250,    82.840,  2216.730,     1.000,    13.560,   917.799,   928.985,   426.854,   403.804,   107.821,   -73.586,     0.000,
 37773.627,   190.982,   175.342,    19.614,     0.000,     0.000,   891.816,     0.250,    82.842,  2216.730,     1.000,    13.570,   844.958,   841.336,   435.012,   404.733,    85.388,   -58.730,     0.000,
 37773.667,   196.102,   175.343,    19.738,     0.000,     0.000,   749.758,     0.250,    82.843,  2216.730,     1.000,    13.582,   698.949,   707.319,   436.217,   405.438,   106.425,   -67.276,     0.000,
 37773.709,   193.163,   175.343,    19.725,     0.000,     0.000,   551.266,     0.250,    82.843,  2216.730,     1.000,    13.555,   488.674,   520.062,   436.232,   405.613,   187.299,  -125.293,     0.000,
 37773.751,   186.674,   175.344,    19.633,     0.000,     0.000,   336.777,     0.250,    82.844,  2216.730,     1.000,    13.501,   278.284,   317.714,   421.652,   404.894,   154.714,   -98.526,     0.000,
 37773.793,   187.304,   175.343,    19.518,     0.000,     0.000,   144.142,     0.250,    82.843,  2216.730,     1.000,    13.489,     5.165,   135.983,   407.394,   404.322,   310.507,  -176.617,     0.000,
 37773.835,   140.062,   175.346,    19.092,     0.000,     0.000,    10.732,     0.250,    82.846,  2216.730,     1.000,    13.344,   -75.194,    10.125,   372.373,   401.913,   100.146,   -44.368,     0.000,
 37773.876,    80.892,   175.346,    19.037,     0.000,     0.000,     0.000,     0.250,    82.846,  2216.730,     1.000,    13.324,  -111.805,     0.000,   341.838,   401.607,    64.577,   -12.542,     0.000,
 37773.918,   163.159,   175.347,    18.972,     0.000,     0.000,     0.000,     0.250,    82.847,  2216.730,     1.000,    13.373,  -135.141,     0.000,   328.220,   401.259,    66.795,    -4.693,     0.000,
 37773.959,   191.900,   175.348,    18.908,     0.000,     0.000,     0.000,     0.250,    82.848,  2216.730,     1.000,    13.394,  -173.945,     0.000,   318.917,   400.912,    91.191,     0.760,     0.000,
 37774.000,   191.526,   175.349,    18.831,     0.000,     0.000,     0.000,     0.250,    82.849,  2216.730,     1.000,    13.423,  -242.798,     0.000,   305.920,   400.486,   133.286,    14.946,     0.000,
 37774.042,   194.817,   175.350,    18.508,     0.000,     0.000,     0.000,     0.250,    82.850,  2216.730,     1.000,    13.443,  -241.497,     0.000,   302.025,   398.726,   127.508,    17.288,     0.000,
 37774.084,   194.863,   175.350,    18.462,     0.000,     0.000,     0.000,     0.250,    82.850,  2216.730,     1.000,    13.416,  -203.923,     0.000,   295.072,   398.463,    84.160,    16.372,     0.000,
 37774.126,   189.211,   175.351,    18.417,     0.000,     0.000,     0.000,     0.250,    82.851,  2216.730,     1.000,    13.377,  -207.110,     0.000,   292.295,   398.216,    82.853,    18.336,     0.000,
 37774.167,   190.493,   175.352,    18.372,     0.000,     0.000,     0.000,     0.250,    82.852,  2216.730,     1.000,    13.372,  -195.941,     0.000,   288.997,   397.971,    69.325,    17.642,     0.000,
 37774.210,   194.730,   175.353,    18.351,     0.000,     0.000,     0.000,     0.250,    82.853,  2216.730,     1.000,    13.438,  -183.716,     0.000,   288.672,   397.848,    59.071,    15.469,     0.000,
 37774.250,   197.357,   175.353,    18.348,     0.000,     0.000,    15.952,     0.250,    82.853,  2216.730,     1.000,    13.511,  -168.018,    15.049,   288.751,   397.825,    58.631,    15.362,     0.000,
 37774.292,   193.880,   175.354,    18.343,     0.000,     0.000,   151.783,     0.250,    82.854,  2216.730,     1.000,    13.494,   -56.387,   143.192,   295.622,   397.803,    81.701,    15.698,     0.000,
 37774.335,   194.095,   175.354,    18.350,     0.000,     0.000,   349.990,     0.250,    82.854,  2216.730,     1.000,    13.411,   165.121,   330.179,   313.635,   397.830,    78.479,     2.384,     0.000,
 37774.376,   192.113,   175.354,    18.421,     0.000,     0.000,   557.007,     0.250,    82.854,  2216.730,     1.000,    13.413,   407.711,   525.478,   329.402,   398.192,    55.371,    -6.395,     0.000,
 37774.418,   187.614,   175.355,    18.585,     0.000,     0.000,   747.951,     0.250,    82.855,  2216.730,     1.000,    13.533,   607.963,   705.614,   345.650,   399.065,    57.953,   -13.717,     0.000,
 37774.458,   197.641,   175.355,    18.789,     0.000,     0.000,   884.970,     0.250,    82.855,  2216.730,     1.000,    13.644,   744.856,   834.878,   358.057,   400.172,    69.114,   -21.207,     0.000,
 37774.500,   199.212,   175.356,    19.020,     0.000,     0.000,   971.156,     0.250,    82.856,  2216.730,     1.000,    13.683,   841.605,   916.185,   371.215,   401.461,    71.896,   -27.561,     0.000,
 37774.543,   193.467,   175.356,    19.258,     0.000,     0.000,   996.851,     0.250,    82.856,  2216.730,     1.000,    13.695,   849.243,   940.426,   378.581,   402.754,   108.540,   -41.531,     0.000,
 37774.584,   190.459,   175.355,    19.436,     0.000,     0.000,   985.629,     0.250,    82.855,  2216.730,     1.000,    13.692,   841.103,   929.839,   388.437,   403.743,   136.072,   -62.643,     0.000,
 37774.626,   195.013,   175.355,    19.537,     0.000,     0.000,   886.137,     0.250,    82.855,  2216.730,     1.000,    13.633,   758.337,   835.978,   399.548,   404.312,   161.916,   -89.039,     0.000,
 37774.668,   194.737,   175.355,    19.633,     0.000,     0.000,   731.349,     0.250,    82.855,  2216.730,     1.000,    13.548,   624.847,   689.952,   401.667,   404.868,   138.070,   -76.166,     0.000,
 37774.709,   198.817,   175.355,    19.700,     0.000,     0.000,   545.111,     0.250,    82.855,  2216.730,     1.000,    13.549,   469.949,   514.256,   398.171,   405.239,    77.412,   -40.174,     0.000,
 37774.751,   202.483,   175.354,    19.725,     0.000,     0.000,   332.161,     0.250,    82.854,  2216.730,     1.000,    13.620,   242.302,   313.359,   398.246,   405.407,   135.107,   -71.211,     0.000,
 37774.792,   201.388,   175.354,    19.631,     0.000,     0.000,   144.731,     0.250,    82.854,  2216.730,     1.000,    13.610,    40.795,   136.538,   385.996,   404.917,   149.513,   -72.691,     0.000,
