Flow layers file for segment 31
Output is JDAY, total outflow, WS elev, and layer outflows starting w/ layer 2
JDAY,Q(m3/s),ELWS(m),LayerFlows(m3/s)
37770.4590,166.344,175.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.000,2.632,3.592,4.533,5.523,5.736,5.821,5.895,5.927,5.908,5.863,5.759,5.716,5.666,5.583,5.492,5.419,5.350,5.285,5.183,5.021,4.850,4.704,4.577,4.430,4.251,4.100,3.934,3.745,3.566,3.392,3.162,2.980,.721,.687,.654,.624,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.454,.695,.844,.921,.922,.895,.867,.824,.746,.646,.557,.460,.364,.298,.198,.145,.098,.091,.038,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000
37770.5000,166.306,175.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.000,2.482,3.458,4.459,5.446,5.662,5.762,5.853,5.899,5.891,5.857,5.761,5.726,5.681,5.603,5.514,5.443,5.376,5.315,5.217,5.058,4.886,4.740,4.613,4.466,4.287,4.136,3.969,3.779,3.598,3.421,3.190,3.005,.726,.692,.658,.628,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.444,.690,.839,.918,.922,.895,.867,.825,.748,.648,.558,.461,.365,.298,.199,.145,.098,.091,.038,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000
37770.5427,166.268,175.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.000,2.478,3.472,4.424,5.480,5.763,5.852,5.922,5.955,5.936,5.887,5.779,5.737,5.691,5.617,5.526,5.444,5.362,5.293,5.195,5.039,4.866,4.713,4.579,4.430,4.251,4.101,3.937,3.750,3.567,3.388,3.159,2.976,.715,.681,.648,.618,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.424,.682,.831,.912,.921,.894,.866,.827,.754,.654,.562,.465,.368,.300,.203,.146,.098,.091,.039,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000
37770.5848,166.230,175.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.000,2.471,3.500,4.397,4.987,5.463,5.623,5.735,5.809,5.825,5.805,5.726,5.708,5.685,5.633,5.553,5.474,5.397,5.340,5.256,5.109,4.940,4.789,4.658,4.514,4.339,4.192,4.031,3.844,3.657,3.474,3.240,3.052,.799,.762,.725,.692,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.417,.678,.829,.911,.921,.894,.866,.827,.755,.655,.563,.466,.368,.300,.203,.146,.098,.090,.039,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000
37770.6266,166.192,175.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.000,2.353,3.392,4.335,4.938,5.402,5.569,5.695,5.782,5.808,5.798,5.726,5.716,5.695,5.641,5.562,5.489,5.421,5.369,5.285,5.136,4.967,4.819,4.692,4.549,4.373,4.225,4.061,3.870,3.684,3.501,3.265,3.076,.801,.763,.726,.693,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.424,.684,.836,.917,.922,.895,.867,.826,.750,.650,.558,.460,.364,.295,.199,.143,.098,.090,.038,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000
37770.6669,166.155,175.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.000,2.104,3.190,4.247,5.273,5.561,5.687,5.800,5.867,5.880,5.861,5.778,5.756,5.717,5.646,5.562,5.497,5.434,5.378,5.281,5.124,4.952,4.808,4.681,4.534,4.353,4.199,4.029,3.836,3.653,3.473,3.238,3.051,.724,.690,.657,.626,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.434,.691,.845,.924,.924,.897,.868,.824,.744,.643,.551,.454,.360,.290,.195,.141,.097,.089,.036,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000
37770.7087,166.117,175.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.000,1.832,3.031,4.151,5.008,5.244,5.429,5.602,5.715,5.773,5.797,5.748,5.751,5.724,5.659,5.587,5.545,5.507,5.467,5.378,5.224,5.057,4.920,4.802,4.658,4.478,4.322,4.148,3.950,3.764,3.578,3.337,3.143,.751,.716,.681,.650,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.434,.692,.846,.925,.924,.897,.868,.823,.742,.641,.549,.451,.358,.288,.193,.140,.097,.089,.035,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000
37770.7512,166.078,175.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.000,1.671,2.945,4.071,4.817,5.043,5.271,5.479,5.621,5.706,5.756,5.729,5.748,5.734,5.676,5.611,5.577,5.549,5.521,5.442,5.292,5.126,4.989,4.873,4.732,4.553,4.397,4.223,4.023,3.831,3.641,3.395,3.198,.768,.732,.696,.664,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.422,.684,.839,.920,.923,.896,.867,.824,.746,.645,.552,.454,.360,.290,.195,.141,.097,.089,.036,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000
37770.7937,166.040,175.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.359,1.975,3.215,4.102,4.550,4.769,5.058,5.296,5.462,5.579,5.658,5.652,5.678,5.661,5.603,5.557,5.554,5.552,5.534,5.454,5.305,5.148,5.026,4.921,4.785,4.608,4.452,4.274,4.073,3.882,3.691,3.442,3.243,.793,.756,.719,.686,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.429,.691,.848,.926,.924,.897,.868,.822,.740,.638,.546,.449,.356,.285,.192,.139,.097,.088,.034,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000
37770.8341,166.003,175.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.000,.000,.000,.000,.000,.000,.030,2.129,3.242,3.935,4.213,4.508,4.864,5.134,5.336,5.494,5.606,5.619,5.651,5.629,5.579,5.563,5.598,5.620,5.609,5.526,5.380,5.236,5.130,5.036,4.904,4.725,4.564,4.380,4.174,3.982,3.788,3.532,3.328,.805,.768,.731,.697,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.440,.701,.861,.933,.926,.899,.868,.818,.731,.630,.539,.441,.351,.279,.187,.137,.097,.087,.032,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000
