 JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror,
 37903.045,   1,  0.83356097E+09,   0.00000000E+00,  -0.11486049E+10,   0.00000000E+00,   0.00000000E+00,  -0.17488802E+08,   0.00000000E+00,   0.00000000E+00,  -0.46961929E-11,
 37904.045,   1,  0.83519856E+09,   0.00000000E+00,  -0.11535171E+10,   0.00000000E+00,   0.00000000E+00,  -0.17548624E+08,   0.00000000E+00,   0.00000000E+00,  -0.38154847E-11,
 37905.045,   1,  0.83638582E+09,   0.00000000E+00,  -0.11578143E+10,   0.00000000E+00,   0.00000000E+00,  -0.17605550E+08,   0.00000000E+00,   0.00000000E+00,  -0.60125938E-11,
 37906.044,   1,  0.83775667E+09,   0.00000000E+00,  -0.11609957E+10,   0.00000000E+00,   0.00000000E+00,  -0.17655143E+08,   0.00000000E+00,   0.00000000E+00,  -0.52454341E-11,
 37907.044,   1,  0.83919090E+09,   0.00000000E+00,  -0.11636867E+10,   0.00000000E+00,   0.00000000E+00,  -0.17713440E+08,   0.00000000E+00,   0.00000000E+00,  -0.87958810E-11,
 37908.044,   1,  0.84040323E+09,   0.00000000E+00,  -0.11667407E+10,   0.00000000E+00,   0.00000000E+00,  -0.17763316E+08,   0.00000000E+00,   0.00000000E+00,  -0.77428601E-11,
 37909.043,   1,  0.84195988E+09,   0.00000000E+00,  -0.11702347E+10,   0.00000000E+00,   0.00000000E+00,  -0.17808782E+08,   0.00000000E+00,   0.00000000E+00,  -0.10436897E-10,
 37910.043,   1,  0.84391917E+09,   0.00000000E+00,  -0.11738531E+10,   0.00000000E+00,   0.00000000E+00,  -0.17875533E+08,   0.00000000E+00,   0.00000000E+00,  -0.12595800E-10,
 37911.044,   1,  0.84546400E+09,   0.00000000E+00,  -0.11772100E+10,   0.00000000E+00,   0.00000000E+00,  -0.17949253E+08,   0.00000000E+00,   0.00000000E+00,  -0.12169928E-10,
 37912.042,   1,  0.84649749E+09,   0.00000000E+00,  -0.11800403E+10,   0.00000000E+00,   0.00000000E+00,  -0.18025459E+08,   0.00000000E+00,   0.00000000E+00,  -0.11393036E-10,
 37913.043,   1,  0.84779306E+09,   0.00000000E+00,  -0.11823529E+10,   0.00000000E+00,   0.00000000E+00,  -0.18097908E+08,   0.00000000E+00,   0.00000000E+00,  -0.15143791E-10,
 37914.042,   1,  0.84942683E+09,   0.00000000E+00,  -0.11844794E+10,   0.00000000E+00,   0.00000000E+00,  -0.18180612E+08,   0.00000000E+00,   0.00000000E+00,  -0.13111112E-10,
 37915.042,   1,  0.85155222E+09,   0.00000000E+00,  -0.11869637E+10,   0.00000000E+00,   0.00000000E+00,  -0.18233148E+08,   0.00000000E+00,   0.00000000E+00,  -0.12236287E-10,
 37916.042,   1,  0.85335228E+09,   0.00000000E+00,  -0.11898872E+10,   0.00000000E+00,   0.00000000E+00,  -0.18281288E+08,   0.00000000E+00,   0.00000000E+00,  -0.15387633E-10,
 37917.042,   1,  0.85440671E+09,   0.00000000E+00,  -0.11929172E+10,   0.00000000E+00,   0.00000000E+00,  -0.18344425E+08,   0.00000000E+00,   0.00000000E+00,  -0.15967836E-10,
 37918.046,   1,  0.85617354E+09,   0.00000000E+00,  -0.11957611E+10,   0.00000000E+00,   0.00000000E+00,  -0.18393615E+08,   0.00000000E+00,   0.00000000E+00,  -0.15284899E-10,
 37919.042,   1,  0.86018618E+09,   0.00000000E+00,  -0.11981451E+10,   0.00000000E+00,   0.00000000E+00,  -0.18440185E+08,   0.00000000E+00,   0.00000000E+00,  -0.17008456E-10,
 37920.043,   1,  0.86440064E+09,   0.00000000E+00,  -0.12001029E+10,   0.00000000E+00,   0.00000000E+00,  -0.18482741E+08,   0.00000000E+00,   0.00000000E+00,  -0.16694054E-10,
 37921.043,   1,  0.86679283E+09,   0.00000000E+00,  -0.12016906E+10,   0.00000000E+00,   0.00000000E+00,  -0.18528988E+08,   0.00000000E+00,   0.00000000E+00,  -0.14469981E-10,
 37922.042,   1,  0.86856900E+09,   0.00000000E+00,  -0.12034230E+10,   0.00000000E+00,   0.00000000E+00,  -0.18569113E+08,   0.00000000E+00,   0.00000000E+00,  -0.11468169E-10,
 37923.042,   1,  0.87015730E+09,   0.00000000E+00,  -0.12054274E+10,   0.00000000E+00,   0.00000000E+00,  -0.18606857E+08,   0.00000000E+00,   0.00000000E+00,  -0.13963113E-10,
 37924.043,   1,  0.87174309E+09,   0.00000000E+00,  -0.12074701E+10,   0.00000000E+00,   0.00000000E+00,  -0.18634088E+08,   0.00000000E+00,   0.00000000E+00,  -0.13456250E-10,
 37925.043,   1,  0.87369267E+09,   0.00000000E+00,  -0.12095320E+10,   0.00000000E+00,   0.00000000E+00,  -0.18659679E+08,   0.00000000E+00,   0.00000000E+00,  -0.11164344E-10,
 37926.042,   1,  0.87579932E+09,   0.00000000E+00,  -0.12114720E+10,   0.00000000E+00,   0.00000000E+00,  -0.18686594E+08,   0.00000000E+00,   0.00000000E+00,  -0.14600109E-10,
 37927.042,   1,  0.87793472E+09,   0.00000000E+00,  -0.12131270E+10,   0.00000000E+00,   0.00000000E+00,  -0.18714497E+08,   0.00000000E+00,   0.00000000E+00,  -0.15073506E-10,
 37928.042,   1,  0.87988691E+09,   0.00000000E+00,  -0.12147455E+10,   0.00000000E+00,   0.00000000E+00,  -0.18759297E+08,   0.00000000E+00,   0.00000000E+00,  -0.14816128E-10,
 37929.043,   1,  0.88212513E+09,   0.00000000E+00,  -0.12165830E+10,   0.00000000E+00,   0.00000000E+00,  -0.18814404E+08,   0.00000000E+00,   0.00000000E+00,  -0.98533394E-11,
 37930.043,   1,  0.88359952E+09,   0.00000000E+00,  -0.12185479E+10,   0.00000000E+00,   0.00000000E+00,  -0.18876537E+08,   0.00000000E+00,   0.00000000E+00,  -0.10831848E-10,
 37931.043,   1,  0.88394975E+09,   0.00000000E+00,  -0.12205781E+10,   0.00000000E+00,   0.00000000E+00,  -0.18936066E+08,   0.00000000E+00,   0.00000000E+00,  -0.15589947E-10,
 37932.043,   1,  0.88406657E+09,   0.00000000E+00,  -0.12224880E+10,   0.00000000E+00,   0.00000000E+00,  -0.18994776E+08,   0.00000000E+00,   0.00000000E+00,  -0.13924901E-10,
 37933.042,   1,  0.88425580E+09,   0.00000000E+00,  -0.12241765E+10,   0.00000000E+00,   0.00000000E+00,  -0.19048857E+08,   0.00000000E+00,   0.00000000E+00,  -0.12669133E-10,
 37934.043,   1,  0.88455994E+09,   0.00000000E+00,  -0.12258025E+10,   0.00000000E+00,   0.00000000E+00,  -0.19088102E+08,   0.00000000E+00,   0.00000000E+00,  -0.11066361E-10,
 37935.042,   1,  0.88480895E+09,   0.00000000E+00,  -0.12274426E+10,   0.00000000E+00,   0.00000000E+00,  -0.19118535E+08,   0.00000000E+00,   0.00000000E+00,  -0.14433544E-10,
 37936.042,   1,  0.88513389E+09,   0.00000000E+00,  -0.12291637E+10,   0.00000000E+00,   0.00000000E+00,  -0.19141472E+08,   0.00000000E+00,   0.00000000E+00,  -0.14869513E-10,
 37937.043,   1,  0.88546257E+09,   0.00000000E+00,  -0.12309759E+10,   0.00000000E+00,   0.00000000E+00,  -0.19181619E+08,   0.00000000E+00,   0.00000000E+00,  -0.13025923E-10,
 37938.043,   1,  0.88565178E+09,   0.00000000E+00,  -0.12328280E+10,   0.00000000E+00,   0.00000000E+00,  -0.19226348E+08,   0.00000000E+00,   0.00000000E+00,  -0.88495324E-11,
 37939.043,   1,  0.88572571E+09,   0.00000000E+00,  -0.12346216E+10,   0.00000000E+00,   0.00000000E+00,  -0.19253053E+08,   0.00000000E+00,   0.00000000E+00,  -0.84675571E-11,
 37940.043,   1,  0.88598528E+09,   0.00000000E+00,  -0.12362254E+10,   0.00000000E+00,   0.00000000E+00,  -0.19270466E+08,   0.00000000E+00,   0.00000000E+00,  -0.85653989E-11,
 37941.042,   1,  0.88638112E+09,   0.00000000E+00,  -0.12377088E+10,   0.00000000E+00,   0.00000000E+00,  -0.19294593E+08,   0.00000000E+00,   0.00000000E+00,  -0.76712625E-11,
 37942.042,   1,  0.88659485E+09,   0.00000000E+00,  -0.12392006E+10,   0.00000000E+00,   0.00000000E+00,  -0.19343783E+08,   0.00000000E+00,   0.00000000E+00,  -0.56247473E-11,
 37943.043,   1,  0.88669413E+09,   0.00000000E+00,  -0.12406998E+10,   0.00000000E+00,   0.00000000E+00,  -0.19395220E+08,   0.00000000E+00,   0.00000000E+00,  -0.56188478E-11,
 37944.042,   1,  0.88710894E+09,   0.00000000E+00,  -0.12422702E+10,   0.00000000E+00,   0.00000000E+00,  -0.19442770E+08,   0.00000000E+00,   0.00000000E+00,  -0.64918385E-11,
 37945.042,   1,  0.88775508E+09,   0.00000000E+00,  -0.12439139E+10,   0.00000000E+00,   0.00000000E+00,  -0.19505216E+08,   0.00000000E+00,   0.00000000E+00,  -0.48075409E-11,
 37946.043,   1,  0.88817208E+09,   0.00000000E+00,  -0.12454928E+10,   0.00000000E+00,   0.00000000E+00,  -0.19540049E+08,   0.00000000E+00,   0.00000000E+00,  -0.16448731E-11,
 37947.042,   1,  0.88914145E+09,   0.00000000E+00,  -0.12470010E+10,   0.00000000E+00,   0.00000000E+00,  -0.19553724E+08,   0.00000000E+00,   0.00000000E+00,  -0.27795573E-11,
 37948.043,   1,  0.89130755E+09,   0.00000000E+00,  -0.12484355E+10,   0.00000000E+00,   0.00000000E+00,  -0.19580006E+08,   0.00000000E+00,   0.00000000E+00,  -0.58859738E-11,
 37949.042,   1,  0.89371459E+09,   0.00000000E+00,  -0.12498047E+10,   0.00000000E+00,   0.00000000E+00,  -0.19599475E+08,   0.00000000E+00,   0.00000000E+00,  -0.42201969E-11,
 37950.043,   1,  0.89595589E+09,   0.00000000E+00,  -0.12511597E+10,   0.00000000E+00,   0.00000000E+00,  -0.19612651E+08,   0.00000000E+00,   0.00000000E+00,  -0.41346136E-11,
 37951.042,   1,  0.89840374E+09,   0.00000000E+00,  -0.12525672E+10,   0.00000000E+00,   0.00000000E+00,  -0.19622118E+08,   0.00000000E+00,   0.00000000E+00,  -0.61392942E-11,
 37952.043,   1,  0.90085576E+09,   0.00000000E+00,  -0.12539217E+10,   0.00000000E+00,   0.00000000E+00,  -0.19632083E+08,   0.00000000E+00,   0.00000000E+00,  -0.74206377E-11,
 37953.043,   1,  0.90308484E+09,   0.00000000E+00,  -0.12550681E+10,   0.00000000E+00,   0.00000000E+00,  -0.19646743E+08,   0.00000000E+00,   0.00000000E+00,  -0.96553036E-11,
 37954.043,   1,  0.90522401E+09,   0.00000000E+00,  -0.12561231E+10,   0.00000000E+00,   0.00000000E+00,  -0.19657226E+08,   0.00000000E+00,   0.00000000E+00,  -0.97154526E-11,
 37955.042,   1,  0.90734789E+09,   0.00000000E+00,  -0.12571752E+10,   0.00000000E+00,   0.00000000E+00,  -0.19668347E+08,   0.00000000E+00,   0.00000000E+00,  -0.95175002E-11,
 37956.042,   1,  0.90937118E+09,   0.00000000E+00,  -0.12582986E+10,   0.00000000E+00,   0.00000000E+00,  -0.19684430E+08,   0.00000000E+00,   0.00000000E+00,  -0.66620541E-11,
 37957.043,   1,  0.91140852E+09,   0.00000000E+00,  -0.12594835E+10,   0.00000000E+00,   0.00000000E+00,  -0.19701244E+08,   0.00000000E+00,   0.00000000E+00,  -0.45541029E-11,
 37958.043,   1,  0.91320386E+09,   0.00000000E+00,  -0.12606672E+10,   0.00000000E+00,   0.00000000E+00,  -0.19715790E+08,   0.00000000E+00,   0.00000000E+00,  -0.42368455E-11,
 37959.043,   1,  0.91468371E+09,   0.00000000E+00,  -0.12618492E+10,   0.00000000E+00,   0.00000000E+00,  -0.19726883E+08,   0.00000000E+00,   0.00000000E+00,  -0.28592630E-11,
 37960.043,   1,  0.91628182E+09,   0.00000000E+00,  -0.12630304E+10,   0.00000000E+00,   0.00000000E+00,  -0.19740592E+08,   0.00000000E+00,   0.00000000E+00,  -0.12035128E-11,
 37961.043,   1,  0.91829989E+09,   0.00000000E+00,  -0.12642127E+10,   0.00000000E+00,   0.00000000E+00,  -0.19755988E+08,   0.00000000E+00,   0.00000000E+00,  -0.15322167E-11,
 37962.043,   1,  0.92053068E+09,   0.00000000E+00,  -0.12653957E+10,   0.00000000E+00,   0.00000000E+00,  -0.19761865E+08,   0.00000000E+00,   0.00000000E+00,  -0.27789481E-12,
 37963.042,   1,  0.92247721E+09,   0.00000000E+00,  -0.12665770E+10,   0.00000000E+00,   0.00000000E+00,  -0.19771756E+08,   0.00000000E+00,   0.00000000E+00,  -0.18510177E-11,
 37964.043,   1,  0.92412629E+09,   0.00000000E+00,  -0.12677593E+10,   0.00000000E+00,   0.00000000E+00,  -0.19786101E+08,   0.00000000E+00,   0.00000000E+00,  -0.50351314E-11,
 37965.042,   1,  0.92566637E+09,   0.00000000E+00,  -0.12689727E+10,   0.00000000E+00,   0.00000000E+00,  -0.19800206E+08,   0.00000000E+00,   0.00000000E+00,  -0.47439918E-11,
 37966.042,   1,  0.92711468E+09,   0.00000000E+00,  -0.12701753E+10,   0.00000000E+00,   0.00000000E+00,  -0.19817027E+08,   0.00000000E+00,   0.00000000E+00,  -0.10068863E-10,
 37967.043,   1,  0.92852558E+09,   0.00000000E+00,  -0.12713366E+10,   0.00000000E+00,   0.00000000E+00,  -0.19839061E+08,   0.00000000E+00,   0.00000000E+00,  -0.10140923E-10,
 37968.042,   1,  0.93005932E+09,   0.00000000E+00,  -0.12725237E+10,   0.00000000E+00,   0.00000000E+00,  -0.19862551E+08,   0.00000000E+00,   0.00000000E+00,  -0.10232220E-10,
 37969.042,   1,  0.93185488E+09,   0.00000000E+00,  -0.12737055E+10,   0.00000000E+00,   0.00000000E+00,  -0.19878589E+08,   0.00000000E+00,   0.00000000E+00,  -0.11682687E-10,
 37970.043,   1,  0.93361805E+09,   0.00000000E+00,  -0.12748612E+10,   0.00000000E+00,   0.00000000E+00,  -0.19884133E+08,   0.00000000E+00,   0.00000000E+00,  -0.15795443E-10,
