,JDAY,SPL_temp_C,FKC_temp_C,MC_temp_C,SJR_temp_C,SPL_Q_m3s,FKC_Q_m3s,MC_Q_m3s,SJR_Q_m3s,SPL_ELEVCL_m,FKC_ELEVCL_m,MC_ELEVCL_m,SJR_ELEVCL_m
2023-06-02 02:00:00,37408.082,0.0,12.67,12.3,11.35,0.0,79.84,31.31,282.6,171.78,142.21,136.73,116.61
2023-06-02 03:00:00,37408.125,0.0,12.68,12.31,11.38,0.0,80.06,31.3,282.6,171.78,142.21,136.73,116.61
2023-06-02 04:00:00,37408.164,0.0,12.67,12.31,11.41,0.0,80.29,31.29,282.6,171.78,142.21,136.73,116.61
2023-06-02 05:00:00,37408.207,0.0,12.66,12.3,11.42,0.0,80.51,31.28,282.6,171.78,142.21,136.73,116.61
2023-06-02 06:00:00,37408.25,0.0,12.64,12.3,11.43,0.0,80.73,31.28,282.6,171.78,142.21,136.73,116.61
2023-06-02 07:00:00,37408.29,0.0,12.63,12.29,11.43,0.0,80.96,31.27,282.6,171.78,142.21,136.73,116.61
2023-06-02 08:00:00,37408.332,0.0,12.63,12.29,11.44,0.0,81.18,31.26,282.6,171.78,142.21,136.73,116.61
2023-06-02 09:00:00,37408.375,0.0,12.63,12.29,11.44,0.0,81.4,31.26,282.6,171.78,142.21,136.73,116.61
2023-06-02 10:00:00,37408.414,0.0,12.64,12.29,11.44,0.0,81.63,31.25,282.6,171.78,142.21,136.73,116.61
2023-06-02 11:00:00,37408.457,0.0,12.66,12.29,11.44,0.0,81.85,31.24,282.6,171.78,142.21,136.73,116.61
2023-06-02 12:00:00,37408.5,0.0,12.67,12.28,11.44,0.0,82.07,31.24,282.6,171.78,142.21,136.73,116.61
2023-06-02 13:00:00,37408.54,0.0,12.68,12.27,11.44,0.0,82.3,31.23,282.6,171.78,142.21,136.73,116.61
2023-06-02 14:00:00,37408.582,0.0,12.67,12.26,11.45,0.0,82.52,31.22,282.6,171.78,142.21,136.73,116.61
2023-06-02 15:00:00,37408.625,0.0,12.66,12.26,11.45,0.0,82.75,31.21,282.6,171.78,142.21,136.73,116.61
2023-06-02 16:00:00,37408.664,0.0,12.66,12.26,11.45,0.0,82.97,31.21,282.6,171.78,142.21,136.73,116.61
2023-06-02 17:00:00,37408.707,0.0,12.65,12.26,11.46,0.0,83.2,31.2,282.6,171.78,142.21,136.73,116.61
2023-06-02 18:00:00,37408.75,0.0,12.64,12.26,11.46,0.0,83.42,31.19,282.6,171.78,142.21,136.73,116.61
2023-06-02 19:00:00,37408.79,0.0,12.63,12.26,11.47,0.0,83.64,31.19,282.6,171.78,142.21,136.73,116.61
2023-06-02 20:00:00,37408.832,0.0,12.62,12.26,11.47,0.0,83.87,31.18,282.6,171.78,142.21,136.73,116.61
2023-06-02 21:00:00,37408.87,0.0,12.64,12.28,11.48,0.0,84.09,31.17,282.6,171.78,142.21,136.73,116.61
2023-06-02 22:00:00,37408.914,0.0,12.73,12.33,11.5,0.0,84.32,31.16,282.6,171.78,142.21,136.73,116.61
2023-06-02 23:00:00,37408.957,0.0,12.89,12.42,11.52,0.0,84.54,31.16,282.6,171.78,142.21,136.73,116.61
2023-06-03 00:00:00,37409.0,0.0,13.06,12.44,11.54,0.0,84.76,31.15,282.6,171.78,142.21,136.73,116.61
2023-06-03 01:00:00,37409.04,0.0,13.19,12.55,11.5,0.0,85.3,31.16,282.6,171.78,142.21,136.73,116.61
2023-06-03 02:00:00,37409.082,0.0,13.23,12.58,11.51,0.0,85.86,31.17,282.6,171.78,142.21,136.73,116.61
2023-06-03 03:00:00,37409.125,0.0,13.17,12.53,11.54,0.0,86.41,31.18,282.6,171.78,142.21,136.73,116.61
2023-06-03 04:00:00,37409.164,0.0,13.08,12.45,11.53,0.0,86.96,31.19,282.6,171.78,142.21,136.73,116.61
2023-06-03 05:00:00,37409.207,0.0,13.01,12.39,11.53,0.0,87.51,31.2,282.6,171.78,142.21,136.73,116.61
2023-06-03 06:00:00,37409.25,0.0,12.97,12.37,11.54,0.0,88.06,31.21,282.6,171.78,142.21,136.73,116.61
2023-06-03 07:00:00,37409.29,0.0,12.96,12.36,11.54,0.0,88.61,31.22,282.6,171.78,142.21,136.73,116.61
2023-06-03 08:00:00,37409.332,0.0,12.96,12.35,11.54,0.0,89.16,31.23,282.6,171.78,142.21,136.73,116.61
2023-06-03 09:00:00,37409.375,0.0,12.97,12.34,11.54,0.0,89.72,31.24,282.6,171.78,142.21,136.73,116.61
2023-06-03 10:00:00,37409.414,0.0,12.96,12.39,11.54,0.0,90.27,31.25,282.6,171.78,142.21,136.73,116.61
2023-06-03 11:00:00,37409.457,0.0,12.95,12.37,11.54,0.0,90.82,31.26,282.6,171.78,142.21,136.73,116.61
2023-06-03 12:00:00,37409.5,0.0,12.94,12.35,11.55,0.0,91.37,31.27,282.6,171.78,142.21,136.73,116.61
2023-06-03 13:00:00,37409.54,0.0,12.92,12.33,11.55,0.0,91.92,31.28,282.6,171.78,142.21,136.73,116.61
2023-06-03 14:00:00,37409.582,0.0,12.91,12.32,11.56,0.0,92.49,31.3,282.6,171.78,142.21,136.73,116.61
2023-06-03 15:00:00,37409.625,0.0,12.92,12.33,11.57,0.0,93.02,31.31,282.6,171.78,142.21,136.73,116.61
2023-06-03 16:00:00,37409.664,0.0,12.94,12.34,11.58,0.0,93.57,31.32,282.6,171.78,142.21,136.73,116.61
2023-06-03 17:00:00,37409.707,0.0,12.94,12.35,11.58,0.0,94.13,31.33,282.6,171.78,142.21,136.73,116.61
2023-06-03 18:00:00,37409.75,0.0,12.89,12.33,11.56,0.0,94.68,31.34,282.6,171.78,142.21,136.73,116.61
2023-06-03 19:00:00,37409.79,0.0,12.83,12.41,11.57,0.0,95.23,31.35,282.6,171.78,142.21,136.73,116.61
2023-06-03 20:00:00,37409.832,0.0,12.78,12.4,11.58,0.0,95.79,31.36,282.6,171.78,142.21,136.73,116.61
2023-06-03 21:00:00,37409.875,0.0,12.78,12.41,11.59,0.0,96.34,31.37,282.6,171.78,142.21,136.73,116.61
2023-06-03 22:00:00,37409.914,0.0,12.81,12.43,11.6,0.0,96.9,31.38,282.6,171.78,142.21,136.73,116.61
2023-06-03 23:00:00,37409.957,0.0,12.84,12.45,11.61,0.0,97.45,31.39,282.6,171.78,142.21,136.73,116.61
2023-06-04 00:00:00,37410.0,0.0,12.85,12.45,11.61,0.0,98.0,31.4,282.6,171.78,142.21,136.73,116.61
2023-06-04 01:00:00,37410.043,0.0,12.82,12.43,11.61,0.0,98.44,31.36,282.6,171.78,142.21,136.73,116.61
2023-06-04 02:00:00,37410.082,0.0,12.77,12.4,11.61,0.0,98.85,31.32,282.6,171.78,142.21,136.73,116.61
2023-06-04 03:00:00,37410.125,0.0,12.72,12.37,11.61,0.0,99.29,31.28,282.6,171.78,142.21,136.73,116.61
2023-06-04 04:00:00,37410.168,0.0,12.68,12.34,11.62,0.0,99.73,31.24,282.6,171.78,142.21,136.73,116.61
2023-06-04 05:00:00,37410.207,0.0,12.68,12.34,11.62,0.0,100.16,31.2,282.6,171.78,142.21,136.73,116.61
2023-06-04 06:00:00,37410.246,0.0,12.74,12.37,11.63,0.0,100.57,31.16,282.6,171.78,142.21,136.73,116.61
2023-06-04 07:00:00,37410.293,0.0,12.84,12.34,11.64,0.0,101.02,31.12,282.6,171.78,142.21,136.73,116.61
2023-06-04 08:00:00,37410.332,0.0,12.93,12.41,11.65,0.0,101.43,31.08,282.6,171.78,142.21,136.73,116.61
2023-06-04 09:00:00,37410.375,0.0,13.0,12.45,11.65,0.0,101.88,31.04,282.6,171.78,142.21,136.73,116.61
2023-06-04 10:00:00,37410.418,0.0,13.02,12.46,11.64,0.0,102.31,31.0,282.6,171.78,142.21,136.73,116.61
2023-06-04 11:00:00,37410.457,0.0,13.01,12.43,11.63,0.0,102.74,30.96,282.6,171.78,142.21,136.73,116.61
2023-06-04 12:00:00,37410.496,0.0,12.99,12.39,11.63,0.0,103.15,30.92,282.6,171.78,142.21,136.73,116.61
2023-06-04 13:00:00,37410.54,0.0,12.98,12.35,11.63,0.0,103.58,30.88,282.6,171.78,142.21,136.73,116.61
2023-06-04 14:00:00,37410.582,0.0,12.98,12.33,11.63,0.0,104.03,30.84,282.6,171.78,142.21,136.73,116.61
2023-06-04 15:00:00,37410.625,0.0,12.98,12.31,11.63,0.0,104.46,30.8,282.6,171.78,142.21,136.73,116.61
2023-06-04 16:00:00,37410.664,0.0,12.93,12.28,11.63,0.0,104.87,30.76,282.6,171.78,142.21,136.73,116.61
2023-06-04 17:00:00,37410.707,0.0,12.89,12.26,11.63,0.0,105.3,30.72,282.6,171.78,142.21,136.73,116.61
2023-06-04 18:00:00,37410.75,0.0,12.89,12.27,11.64,0.0,105.73,30.68,282.6,171.78,142.21,136.73,116.61
2023-06-04 19:00:00,37410.793,0.0,12.9,12.28,11.64,0.0,106.17,30.64,282.6,171.78,142.21,136.73,116.61
2023-06-04 20:00:00,37410.832,0.0,12.88,12.28,11.65,0.0,106.6,30.6,282.6,171.78,142.21,136.73,116.61
2023-06-04 21:00:00,37410.87,0.0,12.85,12.27,11.65,0.0,107.02,30.56,282.6,171.78,142.21,136.73,116.61
2023-06-04 22:00:00,37410.914,0.0,12.83,12.27,11.65,0.0,107.45,30.52,282.6,171.78,142.21,136.73,116.61
2023-06-04 23:00:00,37410.957,0.0,12.81,12.26,11.65,0.0,107.88,30.48,282.6,171.78,142.21,136.73,116.61
2023-06-05 00:00:00,37411.0,0.0,12.8,12.26,11.65,0.0,108.32,30.44,282.6,171.78,142.21,136.73,116.61
2023-06-05 01:00:00,37411.043,0.0,12.78,12.26,11.65,0.0,108.08,30.4,282.6,171.78,142.21,136.73,116.61
2023-06-05 02:00:00,37411.082,0.0,12.79,12.26,11.66,0.0,107.82,30.37,282.6,171.78,142.21,136.73,116.61
2023-06-05 03:00:00,37411.125,0.0,12.82,12.28,11.66,0.0,107.54,30.33,282.6,171.78,142.21,136.73,116.61
2023-06-05 04:00:00,37411.164,0.0,12.86,12.3,11.66,0.0,107.28,30.29,282.6,171.78,142.21,136.73,116.61
2023-06-05 05:00:00,37411.207,0.0,12.92,12.34,11.67,0.0,107.01,30.25,282.6,171.78,142.21,136.73,116.61
2023-06-05 06:00:00,37411.25,0.0,12.99,12.37,11.68,0.0,106.74,30.21,282.6,171.78,142.21,136.73,116.61
2023-06-05 07:00:00,37411.293,0.0,13.05,12.32,11.68,0.0,106.46,30.18,282.6,171.78,142.21,136.73,116.61
2023-06-05 08:00:00,37411.332,0.0,13.08,12.33,11.69,0.0,106.2,30.14,282.6,171.78,142.21,136.73,116.61
2023-06-05 09:00:00,37411.375,0.0,13.07,12.32,11.69,0.0,105.92,30.1,282.6,171.78,142.21,136.73,116.61
2023-06-05 10:00:00,37411.418,0.0,13.03,12.29,11.69,0.0,105.65,30.06,282.6,171.78,142.21,136.73,116.61
2023-06-05 11:00:00,37411.457,0.0,13.0,12.36,11.69,0.0,105.39,30.03,282.6,171.78,142.21,136.73,116.61
2023-06-05 12:00:00,37411.5,0.0,12.97,12.34,11.7,0.0,105.12,29.99,282.6,171.78,142.21,136.73,116.61
2023-06-05 13:00:00,37411.54,0.0,12.97,12.33,11.7,0.0,104.85,29.95,282.6,171.78,142.21,136.73,116.61
2023-06-05 14:00:00,37411.582,0.0,12.97,12.33,11.71,0.0,104.58,29.91,282.6,171.78,142.21,136.73,116.61
2023-06-05 15:00:00,37411.625,0.0,12.95,12.32,11.71,0.0,104.31,29.87,282.6,171.78,142.21,136.73,116.61
2023-06-05 16:00:00,37411.664,0.0,12.91,12.31,11.71,0.0,104.04,29.84,282.6,171.78,142.21,136.73,116.61
2023-06-05 17:00:00,37411.707,0.0,12.87,12.3,11.72,0.0,103.76,29.8,282.6,171.78,142.21,136.73,116.61
2023-06-05 18:00:00,37411.75,0.0,12.84,12.29,11.72,0.0,103.5,29.76,282.6,171.78,142.21,136.73,116.61
2023-06-05 19:00:00,37411.79,0.0,12.81,12.39,11.73,0.0,103.23,29.72,282.6,171.78,142.21,136.73,116.61
2023-06-05 20:00:00,37411.832,0.0,13.04,12.39,11.73,0.0,102.96,29.68,282.6,171.78,142.21,136.73,116.61
2023-06-05 21:00:00,37411.875,0.0,13.03,12.39,11.74,0.0,102.68,29.65,282.6,171.78,142.21,136.73,116.61
2023-06-05 22:00:00,37411.914,0.0,13.0,12.39,11.74,0.0,102.42,29.61,282.6,171.78,142.21,136.73,116.61
2023-06-05 23:00:00,37411.957,0.0,12.97,12.38,11.75,0.0,102.15,29.57,282.6,171.78,142.21,136.73,116.61
2023-06-06 00:00:00,37412.0,0.0,12.96,12.39,11.75,0.0,101.88,29.53,282.6,171.78,142.21,136.73,116.61
2023-06-06 01:00:00,37412.043,0.0,12.97,12.4,11.75,0.0,101.35,29.61,282.6,171.78,142.21,136.73,116.61
2023-06-06 02:00:00,37412.082,0.0,12.98,12.41,11.76,0.0,100.84,29.68,282.6,171.78,142.21,136.73,116.61
2023-06-06 03:00:00,37412.125,0.0,13.0,12.42,11.76,0.0,100.29,29.77,282.6,171.78,142.21,136.73,116.61
2023-06-06 04:00:00,37412.168,0.0,13.0,12.42,11.76,0.0,99.76,29.85,282.6,171.78,142.21,136.73,116.61
2023-06-06 05:00:00,37412.207,0.0,12.98,12.42,11.76,0.0,99.24,29.93,282.6,171.78,142.21,136.73,116.61
2023-06-06 06:00:00,37412.25,0.0,12.96,12.4,11.75,0.0,98.7,30.01,282.6,171.78,142.21,136.73,116.61
2023-06-06 07:00:00,37412.293,0.0,12.95,12.4,11.75,0.0,98.15,30.09,282.6,171.78,142.21,136.73,116.61
2023-06-06 08:00:00,37412.332,0.0,12.95,12.39,11.75,0.0,97.64,30.17,282.6,171.78,142.21,136.73,116.61
2023-06-06 09:00:00,37412.375,0.0,12.76,12.39,11.75,0.0,97.11,30.25,282.6,171.78,142.21,136.73,116.61
2023-06-06 10:00:00,37412.414,0.0,12.76,12.39,11.75,0.0,96.57,30.33,282.6,171.78,142.21,136.73,116.61
2023-06-06 11:00:00,37412.46,0.0,12.75,12.37,11.75,0.0,96.03,30.41,282.6,171.78,142.21,136.73,116.61
2023-06-06 12:00:00,37412.5,0.0,12.7,12.34,11.75,0.0,95.51,30.49,282.6,171.78,142.21,136.73,116.61
2023-06-06 13:00:00,37412.54,0.0,12.63,12.3,11.74,0.0,94.97,30.57,282.6,171.78,142.21,136.73,116.61
2023-06-06 14:00:00,37412.582,0.0,12.6,12.28,11.74,0.0,94.45,30.65,282.6,171.78,142.21,136.73,116.61
2023-06-06 15:00:00,37412.625,0.0,12.61,12.28,11.75,0.0,93.9,30.73,282.6,171.78,142.21,136.73,116.61
2023-06-06 16:00:00,37412.664,0.0,12.62,12.29,11.75,0.0,93.39,30.81,282.6,171.78,142.21,136.73,116.61
2023-06-06 17:00:00,37412.707,0.0,12.61,12.28,11.75,0.0,92.84,30.89,282.6,171.78,142.21,136.73,116.61
2023-06-06 18:00:00,37412.75,0.0,12.58,12.26,11.75,0.0,92.3,30.97,282.6,171.78,142.21,136.73,116.61
2023-06-06 19:00:00,37412.79,0.0,12.55,12.25,11.75,0.0,91.78,31.05,282.6,171.78,142.21,136.73,116.61
2023-06-06 20:00:00,37412.836,0.0,12.54,12.33,11.75,0.0,91.23,31.13,282.6,171.78,142.21,136.73,116.61
2023-06-06 21:00:00,37412.875,0.0,12.55,12.24,11.75,0.0,90.72,31.21,282.6,171.78,142.21,136.73,116.61
2023-06-06 22:00:00,37412.918,0.0,12.59,12.25,11.75,0.0,90.17,31.29,282.6,171.78,142.21,136.73,116.61
2023-06-06 23:00:00,37412.957,0.0,12.61,12.26,11.75,0.0,89.66,31.37,282.6,171.78,142.21,136.73,116.61
2023-06-07 00:00:00,37413.0,0.0,12.62,12.26,11.74,0.0,89.11,31.46,282.6,171.78,142.21,136.73,116.61
2023-06-07 01:00:00,37413.043,0.0,12.62,12.25,11.74,0.0,88.64,31.48,282.6,171.78,142.21,136.73,116.61
2023-06-07 02:00:00,37413.082,0.0,12.61,12.24,11.73,0.0,88.21,31.5,282.6,171.78,142.21,136.73,116.61
2023-06-07 03:00:00,37413.125,0.0,12.61,12.23,11.72,0.0,87.74,31.53,282.6,171.78,142.21,136.73,116.61
2023-06-07 04:00:00,37413.164,0.0,12.62,12.23,11.71,0.0,87.3,31.55,282.6,171.78,142.21,136.73,116.61
2023-06-07 05:00:00,37413.207,0.0,12.62,12.22,11.7,0.0,86.84,31.57,282.6,171.78,142.21,136.73,116.61
2023-06-07 06:00:00,37413.25,0.0,12.62,12.21,11.69,0.0,86.37,31.59,282.6,171.78,142.21,136.73,116.61
2023-06-07 07:00:00,37413.293,0.0,12.59,12.19,11.68,0.0,85.91,31.62,282.6,171.78,142.21,136.73,116.61
2023-06-07 08:00:00,37413.332,0.0,12.57,12.18,11.67,0.0,85.47,31.64,282.6,171.78,142.21,136.73,116.61
2023-06-07 09:00:00,37413.375,0.0,12.55,12.17,11.66,0.0,85.01,31.66,282.6,171.78,142.21,136.73,116.61
2023-06-07 10:00:00,37413.414,0.0,12.56,12.18,11.66,0.0,84.57,31.68,282.6,171.78,142.21,136.73,116.61
2023-06-07 11:00:00,37413.457,0.0,12.59,12.2,11.65,0.0,84.11,31.71,282.6,171.78,142.21,136.73,116.61
2023-06-07 12:00:00,37413.5,0.0,12.64,12.23,11.65,0.0,83.64,31.73,282.6,171.78,142.21,136.73,116.61
2023-06-07 13:00:00,37413.54,0.0,12.68,12.27,11.64,0.0,83.2,31.75,282.6,171.78,142.21,136.73,116.61
2023-06-07 14:00:00,37413.582,0.0,12.72,12.21,11.64,0.0,82.74,31.77,282.6,171.78,142.21,136.73,116.61
2023-06-07 15:00:00,37413.625,0.0,12.75,12.24,11.63,0.0,82.27,31.8,282.6,171.78,142.21,136.73,116.61
2023-06-07 16:00:00,37413.664,0.0,12.75,12.26,11.62,0.0,81.84,31.82,282.6,171.78,142.21,136.73,116.61
2023-06-07 17:00:00,37413.707,0.0,12.76,12.27,11.61,0.0,81.37,31.84,282.6,171.78,142.21,136.73,116.61
2023-06-07 18:00:00,37413.75,0.0,12.75,12.27,11.59,0.0,80.91,31.86,282.6,171.78,142.21,136.73,116.61
2023-06-07 19:00:00,37413.79,0.0,12.73,12.36,11.58,0.0,80.47,31.89,282.6,171.78,142.21,136.73,116.61
2023-06-07 20:00:00,37413.832,0.0,12.7,12.33,11.56,0.0,80.01,31.91,282.6,171.78,142.21,136.73,116.61
2023-06-07 21:00:00,37413.875,0.0,12.65,12.31,11.55,0.0,79.54,31.93,282.6,171.78,142.21,136.73,116.61
2023-06-07 22:00:00,37413.914,0.0,12.89,12.29,11.54,0.0,79.1,31.95,282.6,171.78,142.21,136.73,116.61
2023-06-07 23:00:00,37413.957,0.0,12.88,12.28,11.53,0.0,78.64,31.98,282.6,171.78,142.21,136.73,116.61
2023-06-08 00:00:00,37414.0,0.0,12.63,12.29,11.52,0.0,78.17,32.0,282.6,171.78,142.21,136.73,116.61
2023-06-08 01:00:00,37414.043,0.0,12.66,12.31,11.51,0.0,77.84,31.98,282.6,171.78,142.21,136.73,116.61
2023-06-08 02:00:00,37414.082,0.0,12.67,12.31,11.5,0.0,77.53,31.96,282.6,171.78,142.21,136.73,116.61
2023-06-08 03:00:00,37414.125,0.0,12.66,12.31,11.49,0.0,77.2,31.94,282.6,171.78,142.21,136.73,116.61
2023-06-08 04:00:00,37414.164,0.0,12.66,12.31,11.49,0.0,76.9,31.93,282.6,171.78,142.21,136.73,116.61
2023-06-08 05:00:00,37414.207,0.0,12.67,12.31,11.48,0.0,76.57,31.91,282.6,171.78,142.21,136.73,116.61
2023-06-08 06:00:00,37414.25,0.0,12.69,12.32,11.47,0.0,76.24,31.89,282.6,171.78,142.21,136.73,116.61
2023-06-08 07:00:00,37414.293,0.0,12.72,12.34,11.47,0.0,75.92,31.87,282.6,171.78,142.21,136.73,116.61
2023-06-08 08:00:00,37414.332,0.0,12.75,12.36,11.46,0.0,75.61,31.85,282.6,171.78,142.21,136.73,116.61
2023-06-08 09:00:00,37414.375,0.0,12.76,12.37,11.45,0.0,75.28,31.83,282.6,171.78,142.21,136.73,116.61
2023-06-08 10:00:00,37414.414,0.0,12.76,12.36,11.44,0.0,74.97,31.81,282.6,171.78,142.21,136.73,116.61
2023-06-08 11:00:00,37414.457,0.0,12.74,12.35,11.43,0.0,74.64,31.79,282.6,171.78,142.21,136.73,116.61
2023-06-08 12:00:00,37414.5,0.0,12.73,12.34,11.43,0.0,74.32,31.77,282.6,171.78,142.21,136.73,116.61
2023-06-08 13:00:00,37414.54,0.0,12.73,12.33,11.43,0.0,74.01,31.75,282.6,171.78,142.21,136.73,116.61
2023-06-08 14:00:00,37414.582,0.0,12.73,12.33,11.42,0.0,73.68,31.73,282.6,171.78,142.21,136.73,116.61
2023-06-08 15:00:00,37414.625,0.0,12.71,12.32,11.42,0.0,73.35,31.71,282.6,171.78,142.21,136.73,116.61
2023-06-08 16:00:00,37414.664,0.0,12.69,12.31,11.43,0.0,73.05,31.7,282.6,171.78,142.21,136.73,116.61
2023-06-08 17:00:00,37414.707,0.0,12.67,12.3,11.43,0.0,72.72,31.68,282.6,171.78,142.21,136.73,116.61
2023-06-08 18:00:00,37414.75,0.0,12.66,12.3,11.44,0.0,72.39,31.66,282.6,171.78,142.21,136.73,116.61
2023-06-08 19:00:00,37414.79,0.0,12.66,12.3,11.44,0.0,72.08,31.64,282.6,171.78,142.21,136.73,116.61
2023-06-08 20:00:00,37414.832,0.0,12.64,12.3,11.45,0.0,71.76,31.62,282.6,171.78,142.21,136.73,116.61
2023-06-08 21:00:00,37414.875,0.0,12.61,12.29,11.45,0.0,71.43,31.6,282.6,171.78,142.21,136.73,116.61
2023-06-08 22:00:00,37414.914,0.0,12.6,12.4,11.45,0.0,71.12,31.58,282.6,171.78,142.21,136.73,116.61
2023-06-08 23:00:00,37414.957,0.0,12.56,12.38,11.45,0.0,70.79,31.56,282.6,171.78,142.21,136.73,116.61
2023-06-09 00:00:00,37415.0,0.0,12.53,12.35,11.45,0.0,70.47,31.54,282.6,171.78,142.21,136.73,116.61
2023-06-09 01:00:00,37415.043,0.0,12.72,12.35,11.45,0.0,70.73,31.53,282.6,171.78,142.21,136.73,116.61
2023-06-09 02:00:00,37415.082,0.0,12.72,12.35,11.46,0.0,71.02,31.53,282.6,171.78,142.21,136.73,116.61
2023-06-09 03:00:00,37415.125,0.0,12.73,12.35,11.46,0.0,71.33,31.52,282.6,171.78,142.21,136.73,116.61
2023-06-09 04:00:00,37415.164,0.0,12.74,12.36,11.46,0.0,71.61,31.52,282.6,171.78,142.21,136.73,116.61
2023-06-09 05:00:00,37415.207,0.0,12.54,12.36,11.47,0.0,71.91,31.51,282.6,171.78,142.21,136.73,116.61
2023-06-09 06:00:00,37415.246,0.0,12.57,12.28,11.47,0.0,72.2,31.51,282.6,171.78,142.21,136.73,116.61
2023-06-09 07:00:00,37415.293,0.0,12.63,12.31,11.47,0.0,72.51,31.5,282.6,171.78,142.21,136.73,116.61
2023-06-09 08:00:00,37415.336,0.0,12.68,12.33,11.47,0.0,72.8,31.49,282.6,171.78,142.21,136.73,116.61
2023-06-09 09:00:00,37415.37,0.0,12.72,12.35,11.46,0.0,73.09,31.49,282.6,171.78,142.21,136.73,116.61
2023-06-09 10:00:00,37415.414,0.0,12.74,12.35,11.46,0.0,73.39,31.48,282.6,171.78,142.21,136.73,116.61
2023-06-09 11:00:00,37415.46,0.0,12.74,12.34,11.46,0.0,73.69,31.48,282.6,171.78,142.21,136.73,116.61
2023-06-09 12:00:00,37415.5,0.0,12.54,12.34,11.45,0.0,73.98,31.47,282.6,171.78,142.21,136.73,116.61
2023-06-09 13:00:00,37415.54,0.0,12.54,12.33,11.45,0.0,74.28,31.46,282.6,171.78,142.21,136.73,116.61
2023-06-09 14:00:00,37415.586,0.0,12.71,12.32,11.45,0.0,74.58,31.46,282.6,171.78,142.21,136.73,116.61
2023-06-09 15:00:00,37415.625,0.0,12.68,12.31,11.46,0.0,74.87,31.45,282.6,171.78,142.21,136.73,116.61
2023-06-09 16:00:00,37415.664,0.0,12.66,12.3,11.46,0.0,75.17,31.45,282.6,171.78,142.21,136.73,116.61
2023-06-09 17:00:00,37415.71,0.0,12.64,12.3,11.46,0.0,75.47,31.44,282.6,171.78,142.21,136.73,116.61
2023-06-09 18:00:00,37415.75,0.0,12.62,12.29,11.47,0.0,75.76,31.44,282.6,171.78,142.21,136.73,116.61
2023-06-09 19:00:00,37415.79,0.0,12.56,12.27,11.47,0.0,76.06,31.43,282.6,171.78,142.21,136.73,116.61
2023-06-09 20:00:00,37415.836,0.0,12.76,12.35,11.48,0.0,76.36,31.42,282.6,171.78,142.21,136.73,116.61
2023-06-09 21:00:00,37415.875,0.0,12.74,12.35,11.49,0.0,76.65,31.42,282.6,171.78,142.21,136.73,116.61
2023-06-09 22:00:00,37415.918,0.0,12.75,12.36,11.5,0.0,76.95,31.41,282.6,171.78,142.21,136.73,116.61
2023-06-09 23:00:00,37415.957,0.0,12.76,12.38,11.51,0.0,77.23,31.41,282.6,171.78,142.21,136.73,116.61
2023-06-10 00:00:00,37416.0,0.0,12.77,12.29,11.51,0.0,77.53,31.4,282.6,171.78,142.21,136.73,116.61
2023-06-10 01:00:00,37416.043,0.0,12.76,12.38,11.52,0.0,78.16,31.44,282.6,171.78,142.21,136.73,116.61
2023-06-10 02:00:00,37416.082,0.0,12.74,12.37,11.53,0.0,78.76,31.47,282.6,171.78,142.21,136.73,116.61
2023-06-10 03:00:00,37416.125,0.0,12.77,12.29,11.54,0.0,79.4,31.51,282.6,171.78,142.21,136.73,116.61
2023-06-10 04:00:00,37416.168,0.0,12.84,12.32,11.55,0.0,80.03,31.55,282.6,171.78,142.21,136.73,116.61
2023-06-10 05:00:00,37416.207,0.0,12.91,12.36,11.56,0.0,80.63,31.59,282.6,171.78,142.21,136.73,116.61
2023-06-10 06:00:00,37416.25,0.0,12.73,12.38,11.57,0.0,81.27,31.63,282.6,171.78,142.21,136.73,116.61
2023-06-10 07:00:00,37416.293,0.0,12.74,12.38,11.57,0.0,81.91,31.66,282.6,171.78,142.21,136.73,116.61
2023-06-10 08:00:00,37416.332,0.0,12.73,12.37,11.57,0.0,82.52,31.7,282.6,171.78,142.21,136.73,116.61
2023-06-10 09:00:00,37416.375,0.0,12.74,12.37,11.58,0.0,83.15,31.74,282.6,171.78,142.21,136.73,116.61
2023-06-10 10:00:00,37416.414,0.0,12.78,12.28,11.58,0.0,83.75,31.78,282.6,171.78,142.21,136.73,116.61
2023-06-10 11:00:00,37416.457,0.0,12.83,12.29,11.58,0.0,84.39,31.81,282.6,171.78,142.21,136.73,116.61
2023-06-10 12:00:00,37416.5,0.0,12.84,12.28,11.58,0.0,85.03,31.85,282.6,171.78,142.21,136.73,116.61
2023-06-10 13:00:00,37416.54,0.0,12.81,12.25,11.58,0.0,85.64,31.89,282.6,171.78,142.21,136.73,116.61
2023-06-10 14:00:00,37416.582,0.0,12.78,12.23,11.58,0.0,86.27,31.93,282.6,171.78,142.21,136.73,116.61
2023-06-10 15:00:00,37416.625,0.0,12.76,12.31,11.58,0.0,86.91,31.97,282.6,171.78,142.21,136.73,116.61
2023-06-10 16:00:00,37416.664,0.0,12.75,12.3,11.59,0.0,87.51,32.0,282.6,171.78,142.21,136.73,116.61
2023-06-10 17:00:00,37416.707,0.0,12.73,12.28,11.59,0.0,88.15,32.04,282.6,171.78,142.21,136.73,116.61
2023-06-10 18:00:00,37416.75,0.0,12.69,12.27,11.6,0.0,88.75,32.08,282.6,171.78,142.21,136.73,116.61
2023-06-10 19:00:00,37416.79,0.0,12.67,12.26,11.61,0.0,89.38,32.12,282.6,171.78,142.21,136.73,116.61
